
1,"Brown, Kelly",JR-3,Brockport St.,6.97,SUNYAC Indoor Track & Field Championships,"Feb 24, 2023"
Utica Holiday Classic

Dec 10, 2022",Utica Holiday Classic,"Dec 10, 2022"
6,"Murphy, Ciara",SO-2,Brockport St.,2.90m,"9' 6.25""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023"
6,"Hoyt, Faith",FR-1,Cortland St.,2.90m,"9' 6.25""

Fastrack National Invitational

Feb 10, 2023",Fastrack National Invitational,"Feb 10, 2023"
6,"Lenihan, Claire",SR-4,SUNY Geneseo,2.90m,"9' 6.25""

Brockport Multi

Feb 3, 2023",Brockport Multi,"Feb 3, 2023"
10,"Batista, Gianna",FR-1,SUNY Geneseo,2.76m,"9' 0.5""

Nazareth Conference Tune-Up

Feb 17, 2023",Nazareth Conference Tune-Up,"Feb 17, 2023"
11,"Czajkowski, Hunter",SO-2,Brockport St.,2.75m,"9' 0.25""

River Hawk Friday Night Showdown

Feb 10, 2023",River Hawk Friday Night Showdown,"Feb 10, 2023"
12,"Baker, Madison",SR-4,Brockport St.,2.61m,"8' 6.75""

Nazareth Conference Tune-Up

Feb 17, 2023",Nazareth Conference Tune-Up,"Feb 17, 2023"
13,"Stritzl, Emily",FR-1,Plattsburgh St.,2.45m,"8' 0.5""

Utica Pioneer Fast Trax Invite

Feb 4, 2023",Utica Pioneer Fast Trax Invite,"Feb 4, 2023"

1,"Jacobs, Bryan",SO-2,SUNY Geneseo,7.30m,"23' 11.5""

RIT February Friday Invitational

Feb 10, 2023
NWI",RIT February Friday Invitational,"Feb 10, 2023",NWI
2,"Jeziorski, Josh",SR-4,Brockport St.,7.24m,"23' 9""

RIT January Friday Meet

Jan 27, 2023
NWI",RIT January Friday Meet,"Jan 27, 2023",NWI
3,"Allen, Shevaughn",JR-3,Buffalo State,7.04m,"23' 1.25""

YSU Mid-Major Invitational

Jan 27, 2023
NWI",YSU Mid-Major Invitational,"Jan 27, 2023",NWI
3,"Polk, Jarrod",FR-1,Buffalo State,7.04m,"23' 1.25""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
5,"Nix, Howard",FR-1,Brockport St.,6.89m,"22' 7.25""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
6,"Sesay, Alhagie-Sorie",SR-4,Cortland St.,6.85m,"22' 5.75""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
7,"Morse, Brett",SR-4,Cortland St.,6.82m,"22' 4.5""

Utica Holiday Classic

Dec 10, 2022
NWI",Utica Holiday Classic,"Dec 10, 2022",NWI
8,"Muslim Dost, Nas",SO-2,Buffalo State,6.77m,"22' 2.5""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
8,"Irving, Alex",SR-4,Brockport St.,6.77m,"22' 2.5""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
10,"Franklin, Chad",FR-1,Oneonta,6.72m,"22' 0.75""

RIT February Friday Invitational

Feb 10, 2023
NWI",RIT February Friday Invitational,"Feb 10, 2023",NWI
11,"Stewart, Sean",JR-3,SUNY Geneseo,6.67m,"21' 10.75""

Brockport Multi

Feb 3, 2023
NWI",Brockport Multi,"Feb 3, 2023",NWI
12,"Mairena, Jacob",FR-1,Buffalo State,6.57m,"21' 6.75""

Houghton December Classic

Dec 2, 2022
NWI",Houghton December Classic,"Dec 2, 2022",NWI
13,"McGrath, Tyler",FR-1,Buffalo State,6.53m,"21' 5.25""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
14,"Olson, Dylan",SO-2,SUNY Geneseo,6.51m,"21' 4.25""

RIT February Friday Invitational

Feb 10, 2023
NWI",RIT February Friday Invitational,"Feb 10, 2023",NWI
15,"Ciardi, Joseph",FR-1,Oneonta,6.50m,"21' 4""

2023 Bomber Invitational

Feb 4, 2023
NWI",2023 Bomber Invitational,"Feb 4, 2023",NWI
16,"Mangogna, Richard",SO-2,Oneonta,6.49m,"21' 3.5""

Utica Winter Opener

Jan 14, 2023
NWI",Utica Winter Opener,"Jan 14, 2023",NWI
17,"Specht, Adam",SO-2,SUNY Geneseo,6.48m,"21' 3.25""

Brockport Multi

Feb 3, 2023
NWI",Brockport Multi,"Feb 3, 2023",NWI
18,"Kruger, Nicholas",JR-3,SUNY Geneseo,6.41m,"21' 0.5""

Brockport Multi

Feb 3, 2023
NWI",Brockport Multi,"Feb 3, 2023",NWI
19,"Szemcsak, Ian",FR-1,Brockport St.,6.40m,"21' 0""

AARTFC Indoor Track & Field Championships

Mar 3, 2023
NWI",AARTFC Indoor Track & Field Championships,"Mar 3, 2023",NWI
19,"Zangerle, Hunter",FR-1,Brockport St.,6.40m,"21' 0""

RIT January Friday Meet

Jan 27, 2023
NWI",RIT January Friday Meet,"Jan 27, 2023",NWI
21,"Hughes, Amarian",JR-3,Cortland St.,6.37m,"20' 10.75""

RIT February Friday Invitational

Feb 10, 2023
NWI",RIT February Friday Invitational,"Feb 10, 2023",NWI
22,"Serp, Ryan",SR-4,Cortland St.,6.35m,"20' 10""

RIT February Friday Invitational

Feb 10, 2023
NWI",RIT February Friday Invitational,"Feb 10, 2023",NWI
23,"Masten, Aidan",SO-2,Plattsburgh St.,6.32m,"20' 9""

Plattsburgh State Wednesday Track & Field Meet

Feb 8, 2023
NWI",Plattsburgh State Wednesday Track & Field Meet,"Feb 8, 2023",NWI
23,"Zanger, Roland",SO-2,Cortland St.,6.32m,"20' 9""

RIT February Friday Invitational

Feb 10, 2023
NWI",RIT February Friday Invitational,"Feb 10, 2023",NWI
25,"Schaffert, Matthew",FR-1,Cortland St.,6.31m,"20' 8.5""

Greg Page 2022

Dec 3, 2022
NWI",Greg Page 2022,"Dec 3, 2022",NWI
26,"James, Julius",FR-1,Plattsburgh St.,6.29m,"20' 7.75""

Saints Holiday Relays

Dec 3, 2022
NWI",Saints Holiday Relays,"Dec 3, 2022",NWI
26,"Sample, Cameron",FR-1,Fredonia,6.29m,"20' 7.75""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
28,"Gefell, Joe",SO-2,Brockport St.,6.28m,"20' 7.25""

RIT January Friday Meet

Jan 27, 2023
NWI",RIT January Friday Meet,"Jan 27, 2023",NWI
29,"Kelly, Aidan",SO-2,Oneonta,6.26m,"20' 6.5""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
30,"Austin, Devin",FR-1,Buffalo State,6.24m,"20' 5.75""

Houghton December Classic

Dec 2, 2022
NWI",Houghton December Classic,"Dec 2, 2022",NWI
31,"Edick, Derek",SO-2,Brockport St.,6.22m,"20' 5""

Winter Welcome Back

Jan 21, 2023
NWI",Winter Welcome Back,"Jan 21, 2023",NWI
32,"Biehl, Cliff",SO-2,Oneonta,6.18m,"20' 3.5""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
33,"Zelker, Johnny",FR-1,Cortland St.,6.17m,"20' 3""

Utica Holiday Classic

Dec 10, 2022
NWI",Utica Holiday Classic,"Dec 10, 2022",NWI
34,"Petty, Matthew",FR-1,Brockport St.,6.16m,"20' 2.5""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
34,"Weiss, Alec",SO-2,Oneonta,6.16m,"20' 2.5""

Utica Blue & Orange Invite and Multi

Jan 27, 2023
NWI",Utica Blue & Orange Invite and Multi,"Jan 27, 2023",NWI
36,"Mars, Dan",FR-1,Oswego State,6.12m,"20' 1""

RIT February Friday Invitational

Feb 10, 2023
NWI",RIT February Friday Invitational,"Feb 10, 2023",NWI
37,"McNamara, Jonathan",SO-2,SUNY Geneseo,6.10m,"20' 0.25""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
37,"Jerome, Joshua",FR-1,Oneonta,6.10m,"20' 0.25""

2023 Bomber Invitational

Feb 4, 2023
NWI",2023 Bomber Invitational,"Feb 4, 2023",NWI
37,"Delany, Judson",FR-1,SUNY Geneseo,6.10m,"20' 0.25""

Nazareth Conference Challenge Cup

Jan 28, 2023
NWI",Nazareth Conference Challenge Cup,"Jan 28, 2023",NWI
40,"Knobloch, Nik",SO-2,Cortland St.,6.09m,"19' 11.75""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI

1,"Montgomery, Mia",SR-4,Brockport St.,5.66m,"18' 7""

Nazareth Conference Tune-Up

Feb 17, 2023
NWI",Nazareth Conference Tune-Up,"Feb 17, 2023",NWI
2,"Jacques, Katelyn",SO-2,SUNY Geneseo,5.53m,"18' 1.75""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
3,"Fitting, Michelle",SO-2,SUNY Geneseo,5.40m,"17' 8.75""

RIT February Friday Invitational

Feb 10, 2023
NWI",RIT February Friday Invitational,"Feb 10, 2023",NWI
4,"Laster, Khia",SO-2,Buffalo State,5.36m,"17' 7""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
5,"Alvira, Ally",SO-2,SUNY Geneseo,5.35m,"17' 6.75""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
6,"Surowick, Allyson",SO-2,SUNY Geneseo,5.33m,"17' 6""

Nazareth Conference Challenge Cup

Jan 28, 2023
NWI",Nazareth Conference Challenge Cup,"Jan 28, 2023",NWI
7,"Fisk, Danielle",JR-3,Cortland St.,5.32m,"17' 5.5""

2023 Bomber Invitational

Feb 4, 2023
NWI",2023 Bomber Invitational,"Feb 4, 2023",NWI
7,"Pynn, Sam",SO-2,SUNY Geneseo,5.32m,"17' 5.5""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
9,"Eckl, Janelle",SO-2,SUNY Geneseo,5.22m,"17' 1.5""

Nazareth Conference Challenge Cup

Jan 28, 2023
NWI",Nazareth Conference Challenge Cup,"Jan 28, 2023",NWI
10,"Wandy, Lanna",SO-2,SUNY Geneseo,5.19m,"17' 0.5""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
11,"LeDuc, Marissa",FR-1,Plattsburgh St.,5.14m,"16' 10.5""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
12,"Schaffer, Michaela",SO-2,Plattsburgh St.,5.07m,"16' 7.75""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
13,"LaBelle, Alyssa",SR-4,Cortland St.,5.06m,"16' 7.25""

Utica Holiday Classic

Dec 10, 2022
NWI",Utica Holiday Classic,"Dec 10, 2022",NWI
14,"Kiehl, Lena",SO-2,SUNY Geneseo,5.05m,"16' 7""

Nazareth Conference Tune-Up

Feb 17, 2023
NWI",Nazareth Conference Tune-Up,"Feb 17, 2023",NWI
15,"Talmadge, AnJalyna",FR-1,Cortland St.,5.01m,"16' 5.25""

Utica Holiday Classic

Dec 10, 2022
NWI",Utica Holiday Classic,"Dec 10, 2022",NWI
16,"Anderson, Lauren",SR-4,Cortland St.,4.94m,"16' 2.5""

RIT February Friday Invitational

Feb 10, 2023
NWI",RIT February Friday Invitational,"Feb 10, 2023",NWI
17,"Donnelly, Matteson",JR-3,Cortland St.,4.93m,"16' 2.25""

RIT February Friday Invitational

Feb 10, 2023
NWI",RIT February Friday Invitational,"Feb 10, 2023",NWI
18,"McDowell, Abigail",SR-4,Cortland St.,4.88m,"16' 0.25""

Marc Deneault Invitational 2023

Feb 18, 2023
NWI",Marc Deneault Invitational 2023,"Feb 18, 2023",NWI
19,"Smock, Olivia",SO-2,SUNY Geneseo,4.87m,"15' 11.75""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
20,"Raczka, Jenna",FR-1,Buffalo State,4.86m,"15' 11.5""

Houghton December Classic

Dec 2, 2022
NWI",Houghton December Classic,"Dec 2, 2022",NWI
21,"Alliano, Josephine",JR-3,Oneonta,4.83m,"15' 10.25""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
22,"Byrant, Alanah",FR-1,Brockport St.,4.80m,"15' 9""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
22,"Ferris, Kelly",FR-1,SUNY Geneseo,4.80m,"15' 9""

Houghton December Classic

Dec 2, 2022
NWI",Houghton December Classic,"Dec 2, 2022",NWI
24,"Douglass, Sage",SO-2,Oneonta,4.77m,"15' 7.75""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
25,"Kruger, Abrianna",JR-3,SUNY Geneseo,4.73m,"15' 6.25""

AARTFC Indoor Track & Field Championships

Mar 3, 2023
NWI",AARTFC Indoor Track & Field Championships,"Mar 3, 2023",NWI
26,"Kaiser, Regan",SO-2,Cortland St.,4.70m,"15' 5""

2023 Bomber Invitational

Feb 4, 2023
NWI",2023 Bomber Invitational,"Feb 4, 2023",NWI

1,"Allen, Shevaughn",JR-3,Buffalo State,15.48m,"50' 9.5""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
2,"Hughes, Amarian",JR-3,Cortland St.,14.81m,"48' 7.25""

AARTFC Indoor Track & Field Championships

Mar 3, 2023
NWI",AARTFC Indoor Track & Field Championships,"Mar 3, 2023",NWI
3,"Sassine, Jean-Andre",SR-4,Cortland St.,14.43m,"47' 4.25""

NCAA Division III Indoor Track & Field Championships

Mar 10, 2023
NWI",NCAA Division III Indoor Track & Field Championships,"Mar 10, 2023",NWI
4,"Irving, Alex",SR-4,Brockport St.,14.36m,"47' 1.5""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
5,"Stewart, Sean",JR-3,SUNY Geneseo,14.10m,"46' 3.25""

Nazareth Conference Challenge Cup

Jan 28, 2023
NWI",Nazareth Conference Challenge Cup,"Jan 28, 2023",NWI
6,"Austin, Devin",FR-1,Buffalo State,14.02m,"46' 0""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
7,"Sesay, Alhagie-Sorie",SR-4,Cortland St.,13.73m,"45' 0.5""

RIT February Friday Invitational

Feb 10, 2023
NWI",RIT February Friday Invitational,"Feb 10, 2023",NWI
8,"Onuoha, Toby",SR-4,Fredonia,13.68m,"44' 10.75""

Nazareth Conference Tune-Up

Feb 17, 2023
NWI",Nazareth Conference Tune-Up,"Feb 17, 2023",NWI
9,"Hunter, D'Andre",JR-3,Brockport St.,13.67m,"44' 10.25""

Winter Welcome Back

Jan 21, 2023
NWI",Winter Welcome Back,"Jan 21, 2023",NWI
10,"Kruger, Nicholas",JR-3,SUNY Geneseo,13.53m,"44' 4.75""

Nazareth Conference Challenge Cup

Jan 28, 2023
NWI",Nazareth Conference Challenge Cup,"Jan 28, 2023",NWI
11,"Polk, Jarrod",FR-1,Buffalo State,13.48m,"44' 2.75""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
12,"Gefell, Joe",SO-2,Brockport St.,13.19m,"43' 3.25""

RIT January Friday Meet

Jan 27, 2023
NWI",RIT January Friday Meet,"Jan 27, 2023",NWI
13,"Daniel, Alexander",SR-4,Cortland St.,13.16m,"43' 2.25""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
14,"Ciardi, Joseph",FR-1,Oneonta,13.14m,"43' 1.5""

Marc Deneault Invitational 2023

Feb 18, 2023
NWI",Marc Deneault Invitational 2023,"Feb 18, 2023",NWI
15,"Style, Brendan",SO-2,SUNY Geneseo,13.06m,"42' 10.25""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
15,"Jerome, Joshua",FR-1,Oneonta,13.06m,"42' 10.25""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
17,"Olson, Dylan",SO-2,SUNY Geneseo,13.05m,"42' 9.75""

Nazareth Conference Tune-Up

Feb 17, 2023
NWI",Nazareth Conference Tune-Up,"Feb 17, 2023",NWI
18,"Petty, Matthew",FR-1,Brockport St.,12.80m,"42' 0""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
19,"Specht, Adam",SO-2,SUNY Geneseo,12.73m,"41' 9.25""

Nazareth Conference Challenge Cup

Jan 28, 2023
NWI",Nazareth Conference Challenge Cup,"Jan 28, 2023",NWI
20,"Delany, Judson",FR-1,SUNY Geneseo,12.66m,"41' 6.5""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
21,"Franklin, Chad",FR-1,Oneonta,12.58m,"41' 3.25""

Ithaca College vs. TCNJ, Cortland & Oneonta

Jan 21, 2023
NWI","Ithaca College vs. TCNJ, Cortland & Oneonta","Jan 21, 2023",NWI
22,"Allocco, Drew",FR-1,SUNY Geneseo,12.42m,"40' 9""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
23,"Sample, Cameron",FR-1,Fredonia,12.40m,"40' 8.25""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI

1,"Jacques, Katelyn",SO-2,SUNY Geneseo,12.04m,"39' 6""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
2,"Alvira, Ally",SO-2,SUNY Geneseo,12.01m,"39' 5""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
3,"Montgomery, Mia",SR-4,Brockport St.,11.27m,"36' 11.75""

AARTFC Indoor Track & Field Championships

Mar 3, 2023
NWI",AARTFC Indoor Track & Field Championships,"Mar 3, 2023",NWI
4,"Schaffer, Michaela",SO-2,Plattsburgh St.,10.93m,"35' 10.5""

Saints Holiday Relays

Dec 3, 2022
NWI",Saints Holiday Relays,"Dec 3, 2022",NWI
5,"Kiehl, Lena",SO-2,SUNY Geneseo,10.85m,"35' 7.25""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
6,"Maher, Caitlin",FR-1,Cortland St.,10.61m,"34' 9.75""

RIT February Friday Invitational

Feb 10, 2023
NWI",RIT February Friday Invitational,"Feb 10, 2023",NWI
7,"McDowell, Abigail",SR-4,Cortland St.,10.50m,"34' 5.5""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
8,"Byrant, Alanah",FR-1,Brockport St.,10.42m,"34' 2.25""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
9,"Donnelly, Matteson",JR-3,Cortland St.,10.29m,"33' 9.25""

Utica Holiday Classic

Dec 10, 2022
NWI",Utica Holiday Classic,"Dec 10, 2022",NWI
10,"Salim, Rebecca",JR-3,Cortland St.,10.28m,"33' 8.75""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
11,"Davidson, Kira",FR-1,Fredonia,10.06m,"33' 0.25""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
12,"Smock, Olivia",SO-2,SUNY Geneseo,9.95m,"32' 7.75""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
13,"Sesay, Safia",FR-1,Brockport St.,9.82m,"32' 2.75""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
14,"Levesque, Michaela",JR-3,Brockport St.,9.71m,"31' 10.25""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023
NWI",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023",NWI
15,"Wandy, Lanna",SO-2,SUNY Geneseo,9.66m,"31' 8.5""

Nazareth Alumni Invite

Dec 9, 2022
NWI",Nazareth Alumni Invite,"Dec 9, 2022",NWI
16,"Ferris, Kelly",FR-1,SUNY Geneseo,9.64m,"31' 7.5""

Houghton December Classic

Dec 2, 2022
NWI",Houghton December Classic,"Dec 2, 2022",NWI

1,"Brunache, Isaiah",FR-1,Cortland St.,16.31m,"53' 6.25""

Utica Holiday Classic

Dec 10, 2022",Utica Holiday Classic,"Dec 10, 2022"
2,"Rood, Alex",SO-2,Brockport St.,15.94m,"52' 3.75""

RIT January Friday Meet

Jan 27, 2023",RIT January Friday Meet,"Jan 27, 2023"
3,"Marincic, Jason",JR-3,Brockport St.,14.90m,"48' 10.75""

Nazareth Conference Tune-Up

Feb 17, 2023",Nazareth Conference Tune-Up,"Feb 17, 2023"
4,"Muscolo, Matt",SO-2,Brockport St.,13.90m,"45' 7.25""

Brockport Multi

Feb 3, 2023",Brockport Multi,"Feb 3, 2023"
4,"Zheng, Vincent",SO-2,Oneonta,13.90m,"45' 7.25""

Ithaca College vs. TCNJ, Cortland & Oneonta

Jan 21, 2023","Ithaca College vs. TCNJ, Cortland & Oneonta","Jan 21, 2023"
6,"Larocque, Nicholas",SR-4,Cortland St.,13.71m,"44' 11.75""

Fastrack National Invitational

Feb 10, 2023",Fastrack National Invitational,"Feb 10, 2023"
7,"Makowski, Mitchell",SR-4,Cortland St.,13.60m,"44' 7.5""

Utica Holiday Classic

Dec 10, 2022",Utica Holiday Classic,"Dec 10, 2022"
8,"Cervellera, Dominic",FR-1,Buffalo State,13.38m,"43' 10.75""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023"
9,"Saavedra, Michael",SR-4,Oswego State,13.03m,"42' 9""

Nazareth Conference Tune-Up

Feb 17, 2023",Nazareth Conference Tune-Up,"Feb 17, 2023"
10,"Tous, Aidan",JR-3,Plattsburgh St.,12.91m,"42' 4.25""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023"
11,"Burek, Thomas",JR-3,Cortland St.,12.89m,"42' 3.5""

Marc Deneault Invitational 2023

Feb 18, 2023",Marc Deneault Invitational 2023,"Feb 18, 2023"
12,"Kline, Alexander",SO-2,Oswego State,12.54m,"41' 1.75""

Greg Page 2022

Dec 3, 2022",Greg Page 2022,"Dec 3, 2022"
13,"Sylvain, Jady",SR-4,Potsdam St.,12.35m,"40' 6.25""

Plattsburgh State Wednesday Track & Field Meet

Feb 8, 2023",Plattsburgh State Wednesday Track & Field Meet,"Feb 8, 2023"
14,"Bocach, Nicholas",FR-1,Brockport St.,12.29m,"40' 4""

Nazareth Conference Tune-Up

Feb 17, 2023",Nazareth Conference Tune-Up,"Feb 17, 2023"
15,"Eckberg, Sawyer",FR-1,Oneonta,12.23m,"40' 1.5""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023"
16,"Mangogna, Richard",SO-2,Oneonta,12.08m,"39' 7.75""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023"
17,"Kaires, Nick",SO-2,Cortland St.,11.92m,"39' 1.25""

Nazareth Conference Challenge Cup

Jan 28, 2023",Nazareth Conference Challenge Cup,"Jan 28, 2023"

1,"Crockett, Sarah",JR-3,Brockport St.,13.90m,"45' 7.25""

River Hawk Friday Night Showdown

Feb 10, 2023",River Hawk Friday Night Showdown,"Feb 10, 2023"
2,"Fabrizio, Isabella",SO-2,Oneonta,13.63m,"44' 8.75""

RIT February Friday Invitational

Feb 10, 2023",RIT February Friday Invitational,"Feb 10, 2023"
3,"Conner, Zoe",SO-2,SUNY Geneseo,12.58m,"41' 3.25""

Nazareth Conference Tune-Up

Feb 17, 2023",Nazareth Conference Tune-Up,"Feb 17, 2023"
4,"Bjelko, Kaitlyn",SR-4,Plattsburgh St.,12.42m,"40' 9""

Plattsburgh State Wednesday Track & Field Meet

Feb 8, 2023",Plattsburgh State Wednesday Track & Field Meet,"Feb 8, 2023"
5,"Burek, Emelene",JR-3,Oneonta,12.25m,"40' 2.25""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023"
6,"Chandler, Katrina",FR-1,Brockport St.,12.02m,"39' 5.25""

Nazareth Conference Tune-Up

Feb 17, 2023",Nazareth Conference Tune-Up,"Feb 17, 2023"
7,"Ortiz, Maleenah",JR-3,Brockport St.,11.89m,"39' 0.25""

Nazareth Alumni Invite

Dec 9, 2022",Nazareth Alumni Invite,"Dec 9, 2022"
8,"Garris, Teghan",SO-2,Oneonta,11.66m,"38' 3.25""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023"
9,"Bellman, Kate",JR-3,Oneonta,11.62m,"38' 1.5""

SUNYAC Indoor Track & Field Championships

Feb 24, 2023",SUNYAC Indoor Track & Field Championships,"Feb 24, 2023"
10,"Dees, Trinity",FR-1,Brockport St.,11.58m,"38' 0""

Brockport Multi

Feb 3, 2023",Brockport Multi,"Feb 3, 2023"
11,"Kinnicutt, Emma",JR-3,Brockport St.,11.39m,"37' 4.5""

Winter Welcome Back

Jan 21, 2023",Winter Welcome Back,"Jan 21, 2023"
12,"Jaklitsch, Lauren",FR-1,SUNY Geneseo,11.21m,"36' 9.5""

Winter Welcome Back

Jan 21, 2023",Winter Welcome Back,"Jan 21, 2023"
13,"Spencer, Megan",FR-1,Cortland St.,10.92m,"35' 10""

2023 Bomber Invitational

