Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
73,"Davis, Christopher",JR-3,Connecticut College,15:47.09,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
74,"Patrinos, Antony",JR-3,Wesleyan,15:50.37,Wesleyan Swanson Invite,"Mar 26, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
75,"Colford, Brady",SO-2,Tufts,15:50.52,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
76,"Rogers, Blake",SO-2,Connecticut College,15:50.91,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
77,"Gleason, Keegan",SO-2,Tufts,15:51.19,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
78,"Walewski, Joseph",SR-4,Connecticut College,15:53.95,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
79,"Fossel, Jonathan",JR-3,Connecticut College,15:54.09,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
80,"Giersch, Connor",SR-4,Tufts,15:54.10,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
81,"DeAngelis, Matt",SO-2,Colby,15:55.47,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
82,"Donahue, David (Drew)",JR-3,Middlebury,15:55.67,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
83,"D'Aquila	, Robert",FR-1,Wesleyan,15:57.35,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
84,"Badami, Alexander",FR-1,Hamilton,15:59.02,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
85,"Bligh, Michael",SO-2,Colby,15:59.73,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
86,"DiCerbo, Lucas",SR-4,Bowdoin,16:01.62,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
87,"Jakobe, Tucker",SO-2,Middlebury,16:06.03,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
88,"Mott, Nicholas",FR-1,Bowdoin,16:06.81,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
89,"Keith, Philip",SO-2,Wesleyan,16:08.98,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
90,"Madison, George",FR-1,Middlebury,16:14.41,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
91,"Walker, Sam",FR-1,Connecticut College,16:16.03,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
92,"Supple, Ryan",SR-4,Bowdoin,16:17.71,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
93,"Idleman, Dylan",SO-2,Trinity (Conn.),16:20.49,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
94,"Burdulis, Matt",FR-1,Tufts,16:25.25,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
95,"Skufca, Evan",FR-1,Bates,16:25.33,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Men
1,"Richardson, Jillian",SR-4,Bates,17:07.59,Friar Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
2,"Ball, Ella",SO-2,Williams,17:15.36,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
3,"Fitzgibbons, Molly",JR-3,Williams,17:29.51,Bison Outdoor Classic,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
4,"McGranahan, Mary Kate",SR-4,Amherst,17:31.42,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
5,"Curran, Julia",SR-4,Connecticut College,17:33.08,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
6,"Lounsbury, Allison",FR-1,Amherst,17:38.44,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
7,"Ager, Stephanie",FR-1,Wesleyan,17:48.17,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
8,"Picone, Fiona",FR-1,Williams,17:50.16,PLNU Invitational,"Mar 25, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
9,"Holcombe, Elizabeth",FR-1,Bates,17:51.76,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
10,"Theiler, Daphne",FR-1,Amherst,17:54.58,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
11,"Parr, Bea",SO-2,Middlebury,17:56.51,PLNU Invitational,"Mar 25, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
12,"Chun, Stephanie",JR-3,Bowdoin,17:57.51,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
13,"Graves, Miranda",SR-4,Wesleyan,18:10.54,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
14,"Pohl, Phoebe",SO-2,Bates,18:13.48,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
15,"Hino, Lauren",JR-3,Connecticut College,18:15.59,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
16,"Ogden, Grace",FR-1,Tufts,18:17.19,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
17,"Ross, Violet",SO-2,Middlebury,18:18.59,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
18,"Mueller, Abby",JR-3,Bowdoin,18:19.15,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
19,"Van't Hof, Anya",JR-3,Trinity (Conn.),18:19.29,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
20,"Price, Sophia",SO-2,Amherst,18:19.58,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
21,"Staudenmayer, Charlotte",SO-2,Williams,18:23.22,Mangrum Invitational,"Mar 24, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
22,"Lawler, Maddy",SR-4,Williams,18:26.37,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
23,"Orcutt, Morgane",SO-2,Middlebury,18:26.66,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
24,"Beebe, Claire",SO-2,Colby,18:27.93,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
25,"Donahue, Elizabeth",FR-1,Tufts,18:30.33,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
26,"Pollak, Lauren",JR-3,Tufts,18:33.12,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
27,"Swann, Kate",FR-1,Williams,18:34.67,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
28,"Timmerman, Alsacia",FR-1,Connecticut College,18:39.09,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
29,"Demeritt, Sophie",SO-2,Bates,18:39.54,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
30,"Davis, Meghan",JR-3,Tufts,18:41.45,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
31,"Harris, Taylor",FR-1,Hamilton,18:41.52,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
32,"Montgomery, Eliana",FR-1,Tufts,18:43.29,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
33,"Bannon, Nora",JR-3,Amherst,18:44.34,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
34,"Lim, Nadia",FR-1,Wesleyan,18:44.61,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
35,"Carragher, Cornelia",SO-2,Wesleyan,18:45.25,Amherst College Spring Fling,"Apr 8, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
36,"Cullenberg, Kahryn",SO-2,Bates,18:47.30,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
37,"Wyman, Claire",SO-2,Bowdoin,18:54.73,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
38,"Garrett, Meghan",SR-4,Colby,18:58.76,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
39,"Jacobs-Townsley, Vivian",SO-2,Trinity (Conn.),19:00.94,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
40,"White, Julia",SO-2,Bates,19:01.59,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
41,"Fawcett, Victoria",FR-1,Middlebury,19:01.71,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
42,"Gunther, Ana",SR-4,Bowdoin,19:03.11,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
43,"Franz, Lucca",FR-1,Middlebury,19:07.84,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
44,"Stach, Gwenyth",FR-1,Tufts,19:10.20,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
45,"Zitrin, Eliana",FR-1,Williams,19:10.72,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
46,"Winstead, Maggie",FR-1,Hamilton,19:12.15,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
47,"May, Isabel",JR-3,Bates,19:14.19,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
48,"DiBari, Maria",FR-1,Colby,19:16.81,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
49,"Kickliter, Frieda",SR-4,Bates,19:17.35,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
50,"Dolan, Josie",FR-1,Middlebury,19:17.97,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
51,"McAulife, Keegan",FR-1,Middlebury,19:18.42,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
52,"Becker, Andrea",FR-1,Bowdoin,19:18.70,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
53,"Zeilinger, Ilana",SR-4,Bates,19:18.92,UMASS Commonwealth Invitational,"Apr 15, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
54,"Rosen, Kira",FR-1,Tufts,19:25.40,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
55,"Roberts, Kendall",JR-3,Tufts,19:25.95,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
56,"Bacall, Tori",FR-1,Bowdoin,19:28.23,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
57,"Turner, Jaclyn",FR-1,Tufts,19:29.97,PLNU Invitational,"Mar 25, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
58,"Furer, Maggie",FR-1,Trinity (Conn.),19:30.22,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
59,"Huh, Madeline",JR-3,Tufts,19:38.76,Tufts Snowflake Classic,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
60,"Lau, Vivian",FR-1,Tufts,19:39.93,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
61,"Nardelli, Sophie",SR-4,Middlebury,19:41.92,Ross and Sharon Irwin meet,"Mar 18, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
62,"LaCroix, Elizabeth",SR-4,Bates,19:43.22,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
63,"Cozza, Arianna",SO-2,Tufts,19:44.44,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
64,"Leitner , Anna",SR-4,Bowdoin,19:46.23,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
65,"Foss, Maddie",SO-2,Hamilton,19:50.67,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
66,"Quinn, Lexi",JR-3,Tufts,19:53.18,Bates & Tufts @ RPI TriMeet,"Apr 8, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
67,"Geisler, Elizabeth",JR-3,Trinity (Conn.),19:53.29,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
68,"Braslow, Sara",SO-2,Connecticut College,19:58.42,CGA Spring Invite,"Apr 8, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
69,"Horgan, Caitlin",JR-3,Connecticut College,20:01.56,CGA Spring Invite,"Apr 8, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
70,"Bird, Caitlin",FR-1,Connecticut College,20:03.06,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
71,"Andrew, Naomi",SO-2,Hamilton,20:04.37,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
72,"Hill, Sophie",SR-4,Hamilton,20:05.06,RPI Under the Lights Invite 2023,"Apr 14, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
73,"Jennings, Anne Gamble",JR-3,Bates,20:08.45,Bates College Quad Meet,"Apr 1, 2023",NaN,5000 Meters,NESCAC Outdoor Performance List,Women
1,"Lindgren, Elias",SR-4,Williams,29:36.19,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
2,"Love, Jeffrey",SR-4,Connecticut College,29:48.90,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
3,"Gironda, Alec",JR-3,Middlebury,29:56.59,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
4,"Namiot, Charles",SO-2,Williams,29:57.53,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
5,"Carter, Matt",SR-4,Connecticut College,30:15.94,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
6,"Kissam, Simon",SR-4,Williams,30:23.46,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
7,"Smith, Ryan",SR-4,Bates,30:46.79,Bates College Quad Meet,"Apr 1, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
8,"Tuohy Gaydos, Grahm",SO-2,Williams,30:54.81,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
9,"Cahill, George",FR-1,Amherst,31:31.91,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
10,"Angevine, Sam",JR-3,Bowdoin,31:33.18,Bates College Quad Meet,"Apr 1, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
11,"Munch, Luke",SO-2,Amherst,31:40.78,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
12,"Aouchiche, Amokrane",FR-1,Tufts,31:47.16,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
13,"Bush, Ethan",JR-3,Connecticut College,31:48.42,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
14,"Kartsonis, Sam",JR-3,Bates,31:59.90,Bates College Quad Meet,"Apr 1, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
15,"Rogers, Owen",JR-3,Wesleyan,32:08.79,Tufts Snowflake Classic,"Apr 1, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
16,"Kering, Victor",JR-3,Bates,32:10.62,Bates College Quad Meet,"Apr 1, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
17,"Harrell, Andrew",SR-4,Hamilton,32:10.72,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
18,"Lehmann Duke, Jacob",JR-3,Williams,32:11.67,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
19,"Rosin, Douglas",SR-4,Middlebury,32:23.67,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
20,"Davis, Christopher",JR-3,Connecticut College,32:26.93,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
21,"Griff, Harry",FR-1,Middlebury,32:31.93,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
22,"Martin, Daniel",SO-2,Amherst,32:42.20,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
23,"Giersch, Connor",SR-4,Tufts,32:58.38,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
24,"Hartigan, Jackson",SR-4,Williams,33:43.16,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
25,"Keith, Philip",SO-2,Wesleyan,33:46.84,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
26,"Trenk, Edward",SO-2,Hamilton,33:52.53,2023 Hamilton College Continental Invitational,"Apr 1, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
27,"Supple, Ryan",SR-4,Bowdoin,33:52.77,Bates College Quad Meet,"Apr 1, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
28,"DiNatale, Robert",FR-1,Connecticut College,34:02.78,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
29,"Burdulis, Matt",FR-1,Tufts,35:06.26,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
30,"Osella, Rafael",SR-4,Hamilton,35:25.10,Utica Pioneer Spring Invite,"Apr 7, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Men
1,"Picone, Fiona",FR-1,Williams,36:45.76,Bison Outdoor Classic,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Women
2,"Graves, Miranda",SR-4,Wesleyan,37:09.89,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Women
3,"Lounsbury, Allison",FR-1,Amherst,37:32.54,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Women
4,"Timmerman, Alsacia",FR-1,Connecticut College,38:25.74,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Women
5,"Callon, Claire",SO-2,Amherst,38:49.56,SILFEN INVITATIONAL 2023,"Apr 14, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Women
6,"May, Isabel",JR-3,Bates,39:01.13,Bates College Quad Meet,"Apr 1, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Women
7,"Gunther, Ana",SR-4,Bowdoin,39:52.58,Bates College Quad Meet,"Apr 1, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Women
8,"Montgomery, Eliana",FR-1,Tufts,39:53.89,Tufts Snowflake Classic,"Apr 1, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Women
9,"McAulife, Keegan",FR-1,Middlebury,40:44.30,Mangrum Invitational,"Mar 24, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Women
10,"Stach, Gwenyth",FR-1,Tufts,40:55.72,Tufts Snowflake Classic,"Apr 1, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Women
11,"McLemore, Sammi",SO-2,Bowdoin,41:42.55,Bates College Quad Meet,"Apr 1, 2023",NaN,"10,000 Meters",NESCAC Outdoor Performance List,Women
1,"Cardwell, Eliza",SO-2,Amherst,14.51,Amherst College Spring Fling,"Apr 8, 2023",1.6,100 Hurdles,NESCAC Outdoor Performance List,Women
2,"McGowan, Arissa Grace",FR-1,Amherst,14.76,Amherst College Spring Fling,"Apr 8, 2023",1.6,100 Hurdles,NESCAC Outdoor Performance List,Women
3,"Pillone, Sarah",JR-3,Tufts,14.77,PLNU Invitational,"Mar 25, 2023",1.5,100 Hurdles,NESCAC Outdoor Performance List,Women
4,"Rubio, Emily",FR-1,Middlebury,14.93,2023 Carla Coffey Invitational,"Apr 14, 2023",1.5,100 Hurdles,NESCAC Outdoor Performance List,Women
5,"Daugherty, Erin",SO-2,Colby,14.99,UCONN Northeast Challenge,"Apr 14, 2023",0.7,100 Hurdles,NESCAC Outdoor Performance List,Women
6,"Scharn, Moriah",FR-1,Bates,15.16,UMASS Commonwealth Invitational,"Apr 15, 2023",-1.2,100 Hurdles,NESCAC Outdoor Performance List,Women
7,"Ioppolo, Anastasia",FR-1,Amherst,15.25,Amherst College Spring Fling,"Apr 8, 2023",1.4,100 Hurdles,NESCAC Outdoor Performance List,Women
8,"Brink, Kassie",SR-4,Colby,15.37,Emory Thrills in the Hills 2023,"Mar 24, 2023",-0.1,100 Hurdles,NESCAC Outdoor Performance List,Women
9,"Wheeler, Emma",JR-3,Connecticut College,15.60,Wesleyan Swanson Invite,"Mar 26, 2023",2.2,100 Hurdles,NESCAC Outdoor Performance List,Women
10,"Mazerolle, Livi",FR-1,Williams,15.76,2023 Carla Coffey Invitational,"Apr 14, 2023",1.5,100 Hurdles,NESCAC Outdoor Performance List,Women
11,"Silveira, Madelyn",JR-3,Tufts,15.78,2023 Carla Coffey Invitational,"Apr 14, 2023",1.5,100 Hurdles,NESCAC Outdoor Performance List,Women
12,"MacSweeney, Erica",SR-4,Connecticut College,16.19,Wesleyan Swanson Invite,"Mar 26, 2023",2.2,100 Hurdles,NESCAC Outdoor Performance List,Women
13,"Nydam, Trintje",JR-3,Amherst,16.20,2023 Carla Coffey Invitational,"Apr 14, 2023",-1.6,100 Hurdles,NESCAC Outdoor Performance List,Women
14,"Cece, Savannah",SO-2,Trinity (Conn.),16.27,SILFEN INVITATIONAL 2023,"Apr 14, 2023",0.7,100 Hurdles,NESCAC Outdoor Performance List,Women
15,"Thomas, Anaya",SO-2,Amherst,16.31,2023 Carla Coffey Invitational,"Apr 14, 2023",0.2,100 Hurdles,NESCAC Outdoor Performance List,Women
16,"Yang , Anna",FR-1,Bowdoin,16.49,2023 Carla Coffey Invitational,"Apr 14, 2023",0.7,100 Hurdles,NESCAC Outdoor Performance List,Women
17,"Otterbein, Abbey",SR-4,Bates,16.59,2023 Carla Coffey Invitational,"Apr 14, 2023",1.5,100 Hurdles,NESCAC Outdoor Performance List,Women
18,"Shoshi, Enisa",SO-2,Bates,16.81,UMASS Commonwealth Invitational,"Apr 15, 2023",-1.2,100 Hurdles,NESCAC Outdoor Performance List,Women
19,"Uwakwe, Catherine",FR-1,Bowdoin,16.95,2023 Carla Coffey Invitational,"Apr 14, 2023",-2.2,100 Hurdles,NESCAC Outdoor Performance List,Women
20,"Basel, Leah",JR-3,Hamilton,17.12,RPI Under the Lights Invite 2023,"Apr 14, 2023",-0.2,100 Hurdles,NESCAC Outdoor Performance List,Women
21,"Sydnor, Teghan",FR-1,Tufts,17.17,PLNU Invitational,"Mar 25, 2023",1.5,100 Hurdles,NESCAC Outdoor Performance List,Women
22,"Steele, Olivia",SO-2,Amherst,17.18,Amherst College Spring Fling,"Apr 8, 2023",1.6,100 Hurdles,NESCAC Outdoor Performance List,Women
23,"Douglas, Caroline",SR-4,Williams,17.19,PLNU Invitational,"Mar 25, 2023",1.2,100 Hurdles,NESCAC Outdoor Performance List,Women
24,"McEnroe, Meaghan",SO-2,Middlebury,17.30,2023 Carla Coffey Invitational,"Apr 14, 2023",-2.2,100 Hurdles,NESCAC Outdoor Performance List,Women
25,"Ho, Cassidy",JR-3,Tufts,17.36,2023 Carla Coffey Invitational,"Apr 14, 2023",0.7,100 Hurdles,NESCAC Outdoor Performance List,Women
26,"Llach, Isabel",SO-2,Colby,17.56,Monks Track & Field,"Apr 14, 2023",1.4,100 Hurdles,NESCAC Outdoor Performance List,Women
27,"Ugokwe, Maelynn",JR-3,Tufts,17.74,2023 Carla Coffey Invitational,"Apr 14, 2023",0.7,100 Hurdles,NESCAC Outdoor Performance List,Women
28,"Egwuonwu, Bellz",JR-3,Bowdoin,17.75,Bates College Quad Meet,"Apr 1, 2023",-0.2,100 Hurdles,NESCAC Outdoor Performance List,Women
1,"Anderson, Jackson",JR-3,Williams,14.26,PLNU Invitational,"Mar 25, 2023",1.2,110 Hurdles,NESCAC Outdoor Performance List,Men
