Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
3,"Rich, Thomas",JR-3,Carnegie Mellon,15.12,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",0.8,110 Hurdles,UAA Outdoor Performance List,Men
4,"Hodge, Bryce",FR-1,Case Western,15.19,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",-0.7,110 Hurdles,UAA Outdoor Performance List,Men
5,"Morris-Evans, Dionysus",SR-4,Brandeis,15.24,2023 UMass-Lowell Invitational,"Mar 24, 2023",0.7,110 Hurdles,UAA Outdoor Performance List,Men
6,"de Angelis, Renato",JR-3,U. of Chicago,15.28,Wheaton Invitational 2023,"Apr 14, 2023",0.5,110 Hurdles,UAA Outdoor Performance List,Men
7,"Gardner, Miles",JR-3,U. of Chicago,15.39,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",1.1,110 Hurdles,UAA Outdoor Performance List,Men
8,"Nzebuna, Peculiar",SR-4,Case Western,15.65,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",-0.7,110 Hurdles,UAA Outdoor Performance List,Men
9,"Nowlin, Micah",SO-2,Carnegie Mellon,15.80,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",0.8,110 Hurdles,UAA Outdoor Performance List,Men
10,"Seshadri, Vikram",FR-1,U. of Chicago,15.92,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",1.1,110 Hurdles,UAA Outdoor Performance List,Men
11,"Park, Joshua",FR-1,Case Western,16.60,OWU Marv Frye Invitational,"Apr 8, 2023",-1.5,110 Hurdles,UAA Outdoor Performance List,Men
12,"Showstead, TJ",FR-1,Brandeis,16.76,2023 Carla Coffey Invitational,"Apr 14, 2023",2.2,110 Hurdles,UAA Outdoor Performance List,Men
13,"Gossett, William",SO-2,Emory,17.16,SWU GottaRun Invite 2023,"Apr 1, 2023",1.4,110 Hurdles,UAA Outdoor Performance List,Men
14,"Huang, Jason",FR-1,Emory,17.93,Emory Thrills in the Hills 2023,"Mar 24, 2023",-1.7,110 Hurdles,UAA Outdoor Performance List,Men
1,"McGovern, Andrew",JR-3,Carnegie Mellon,52.83,Westminster Invitational 2023,"Apr 8, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
2,"Ray, Andrew",SO-2,U. of Chicago,54.27,Wheaton Invitational 2023,"Apr 14, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
3,"Bates, Josh",FR-1,Case Western,55.83,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
4,"Shaaban, Yusuf",JR-3,Case Western,56.35,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
4,"Lane, Dylan",JR-3,Washington U.,56.35,Greenville College Select Meet,"Apr 15, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
6,"Slotky, Ori",JR-3,Brandeis,57.11,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
7,"Boucher, Pierce",SR-4,Case Western,57.56,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
8,"Williams, Tyler",FR-1,Carnegie Mellon,57.61,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
9,"Rich, Thomas",JR-3,Carnegie Mellon,57.72,Washington & Lee Carnival,"Mar 17, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
10,"Gossett, William",SO-2,Emory,58.30,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
11,"Radiarta, Randy",SR-4,Case Western,59.21,Washington & Lee Carnival,"Mar 17, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
12,"Kim, Sam",JR-3,Brandeis,59.99,Amherst College Spring Fling,"Apr 8, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
13,"Nowlin, Micah",SO-2,Carnegie Mellon,1:00.06,Washington & Lee Carnival,"Mar 17, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
13,"Hodge, Bryce",FR-1,Case Western,1:00.06,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
15,"Moursund, William",FR-1,U. of Chicago,1:00.88,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
16,"Nzebuna, Peculiar",SR-4,Case Western,1:00.98,Washington & Lee Carnival,"Mar 17, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
17,"Huang, Jason",FR-1,Emory,1:01.40,Berry Field Day Invitational,"Apr 14, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
18,"O'Reilly, Liam",SR-4,Case Western,1:02.28,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
19,"Candell, Jeff",SR-4,Washington U.,1:03.09,Lincoln University Open,"Apr 7, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
20,"Point-Du-Jour, Geoff",SO-2,Emory,1:03.52,SWU GottaRun Invite 2023,"Apr 1, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
21,"Brula, Aaron",FR-1,Case Western,1:05.55,Bob Kahn Invitational,"Mar 31, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Men
1,"Brown, Ren",SO-2,U. of Chicago,1:02.01,Wheaton Invitational 2023,"Apr 14, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
2,"Lapa, Yahni",JR-3,Brandeis,1:05.62,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
3,"Kaplan, Ruby",SO-2,Washington U.,1:05.74,Lincoln University Open,"Apr 7, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
4,"Bodus, Hannah",JR-3,Emory,1:05.95,Berry Field Day Invitational,"Apr 14, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
5,"Bohbot-Dridi, Hannah",JR-3,Brandeis,1:07.00,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
6,"Garanton, Camila",FR-1,U. of Chicago,1:07.47,Wheaton Invitational 2023,"Apr 14, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
7,"Kilroy, Mia",SR-4,Case Western,1:07.91,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
8,"Hansen, Caroline",SO-2,Emory,1:07.99,Berry Field Day Invitational,"Apr 14, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
9,"Martin, Amaya",JR-3,Emory,1:08.42,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
10,"Glass, Sammie",SO-2,Emory,1:08.65,KSU Invitational,"Apr 7, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
10,"Rajamani, Sejal",SR-4,Washington U.,1:08.65,Lincoln University Open,"Apr 7, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
12,"Sabin, Elena",FR-1,Emory,1:08.71,KSU Invitational,"Apr 7, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
13,"Richard, Mackenzie",FR-1,NYU,1:09.17,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
14,"Llevat, Isabela",JR-3,Washington U.,1:10.17,Lincoln University Open,"Apr 7, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
15,"Lowe, Alexa",FR-1,Carnegie Mellon,1:10.21,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
16,"McCarthy, Areyanna",FR-1,NYU,1:10.36,Ramapo College Track & Field Invitational,"Mar 31, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
17,"Dombroski, Jade",SR-4,U. of Chicago,1:10.84,Wheaton Invitational 2023,"Apr 14, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
18,"Kelleher, Fiona",SO-2,NYU,1:11.03,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
19,"Andrade, Carmen",SR-4,Carnegie Mellon,1:11.10,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
20,"Silva, Allison",SO-2,Carnegie Mellon,1:11.38,Washington & Lee Carnival,"Mar 17, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
21,"Alphonse, Gabby",FR-1,Case Western,1:13.68,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
22,"Riebe, Charis",JR-3,Washington U.,1:18.73,Greenville College Select Meet,"Apr 15, 2023",NaN,400 Hurdles,UAA Outdoor Performance List,Women
1,"Sech, Elijah",SR-4,Carnegie Mellon,9:03.87,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
2,"Moore, Spencer",SR-4,Emory,9:06.53,Flames Invitational,"Apr 7, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
3,"Durdaller, David",JR-3,Carnegie Mellon,9:11.43,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
4,"Candell, Jeff",SR-4,Washington U.,9:11.51,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
5,"Hart, Anthony",SR-4,Case Western,9:21.60,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
6,"Wong, Mason",SR-4,Washington U.,9:25.74,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
7,"Barbour, Jack",SR-4,U. of Chicago,9:30.17,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
8,"O'Reilly, Liam",SR-4,Case Western,9:35.48,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
9,"Heron, Connor",JR-3,U. of Chicago,9:40.57,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
10,"Kishna, Luke",SO-2,Case Western,9:46.87,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
11,"Orelowitz, Jonathan",SO-2,Emory,9:48.22,Flames Invitational,"Apr 7, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
12,"Leffel, Zach",JR-3,U. of Chicago,9:49.01,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
13,"Olson, Jamie",SO-2,Washington U.,9:52.52,Wash U 5 Way,"Mar 25, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
14,"Williams, Seth",SO-2,Carnegie Mellon,10:01.95,Westminster Invitational 2023,"Apr 8, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
15,"Dia, Lucas",SO-2,Brandeis,10:07.33,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
16,"Tella, Kenji",FR-1,Carnegie Mellon,10:09.30,Westminster Invitational 2023,"Apr 8, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
17,"Benson, Micah",JR-3,Washington U.,10:10.21,Greenville College Select Meet,"Apr 15, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
18,"Janicki, Dashiell",SO-2,Brandeis,10:10.34,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
19,"Nash, Victor",SO-2,Case Western,10:11.14,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
20,"Thompson, Grant",JR-3,Emory,10:15.64,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
21,"Straight, Parker",SR-4,Case Western,10:21.63,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Men
1,"Patterson, Julia",SO-2,Washington U.,11:01.47,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Women
2,"Jorgensen, Caitlin",JR-3,U. of Chicago,11:07.46,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Women
3,"Patterson, Abigail",SO-2,Washington U.,11:08.89,Wash U Distance Carnival Saturday 2023,"Apr 1, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Women
4,"Haushalter, Savy",SO-2,Emory,11:41.09,Flames Invitational,"Apr 7, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Women
5,"Clark, Riley",FR-1,Washington U.,11:42.27,Wash U Invite,"Mar 31, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Women
6,"Jasminski, Lily",JR-3,U. of Chicago,12:22.22,Wheaton Invitational 2023,"Apr 14, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Women
7,"Czajka, Norah",SO-2,Carnegie Mellon,12:23.98,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Women
8,"Au, Kyra",SO-2,Brandeis,13:04.13,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,3000 Steeplechase,UAA Outdoor Performance List,Women
1,"Ryba, Davis, Brandstadter, Price",NA,Emory,41.22,Berry Field Day Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,UAA Outdoor Performance List,Men
2,"Wilkes, Mills, Page, Moore",NA,Washington U.,41.75,Lincoln University Open,"Apr 7, 2023",NaN,4 x 100 Relay,UAA Outdoor Performance List,Men
3,"Cartwright, Callow, Weaver, Bates",NA,Case Western,42.60,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,4 x 100 Relay,UAA Outdoor Performance List,Men
4,"Cabanban, Glover, Brito, Martin",NA,NYU,42.93,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,4 x 100 Relay,UAA Outdoor Performance List,Men
5,"Garin, Halkias, Wong, Kelly",NA,Carnegie Mellon,43.23,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,4 x 100 Relay,UAA Outdoor Performance List,Men
6,"Colon, Krigman, Schiappa, Yue",NA,Brandeis,44.06,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,4 x 100 Relay,UAA Outdoor Performance List,Men
7,"Seshadri, Gardner, Asare, Nguyen",NA,U. of Chicago,44.07,Wheaton Invitational 2023,"Apr 14, 2023",NaN,4 x 100 Relay,UAA Outdoor Performance List,Men
1,"Wright, Gay, Hamilton, Stewart",NA,Washington U.,47.05,Greenville College Select Meet,"Apr 15, 2023",NaN,4 x 100 Relay,UAA Outdoor Performance List,Women
2,"Garanton, Meschino, Layne, Lyons",NA,U. of Chicago,47.59,Wheaton Invitational 2023,"Apr 14, 2023",NaN,4 x 100 Relay,UAA Outdoor Performance List,Women
3,"Binetti, Harris, Bodus, Johnson",NA,Emory,47.91,SWU GottaRun Invite 2023,"Apr 1, 2023",NaN,4 x 100 Relay,UAA Outdoor Performance List,Women
4,"Reid, Conerly, Walsh, Akindele",NA,NYU,49.30,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,4 x 100 Relay,UAA Outdoor Performance List,Women
5,"Hiltunen, Nugent, Huynh, Campbell",NA,Brandeis,49.58,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,4 x 100 Relay,UAA Outdoor Performance List,Women
6,"Zinsser, Taylor, Alphonse, Misiunas",NA,Case Western,50.96,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,4 x 100 Relay,UAA Outdoor Performance List,Women
7,"Mohanraj, Lowe, Leung, Li",NA,Carnegie Mellon,51.66,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,4 x 100 Relay,UAA Outdoor Performance List,Women
1,"Wilkes, Djetto, Cox, Santoro",NA,Washington U.,3:16.38,Greenville College Select Meet,"Apr 15, 2023",NaN,4 x 400 Relay,UAA Outdoor Performance List,Men
2,"Davis, Price, Dean, Watry",NA,Emory,3:18.13,Emory Spring Break Classic 2023,"Mar 17, 2023",NaN,4 x 400 Relay,UAA Outdoor Performance List,Men
3,"Williams, Davies, Ivanov, McGovern",NA,Carnegie Mellon,3:20.91,Westminster Invitational 2023,"Apr 8, 2023",NaN,4 x 400 Relay,UAA Outdoor Performance List,Men
4,"Perez, Boucher, Lende, Bates",NA,Case Western,3:21.75,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,4 x 400 Relay,UAA Outdoor Performance List,Men
5,"Cabanban, Diaz, Brito, Glover",NA,NYU,3:27.55,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,4 x 400 Relay,UAA Outdoor Performance List,Men
6,"Carleo, Kim, Morris-Evans, Slotky",NA,Brandeis,3:28.39,Amherst College Spring Fling,"Apr 8, 2023",NaN,4 x 400 Relay,UAA Outdoor Performance List,Men
7,"Shine, Owens, Krueger, Harper",NA,U. of Chicago,3:32.55,Wheaton Invitational 2023,"Apr 14, 2023",NaN,4 x 400 Relay,UAA Outdoor Performance List,Men
1,"Fox, Dunne, Schultz, Kelley",NA,Washington U.,3:50.73,Greenville College Select Meet,"Apr 15, 2023",NaN,4 x 400 Relay,UAA Outdoor Performance List,Women
2,"Johnson, Murdock, Binetti, Ranocha",NA,Emory,3:58.79,Flames Invitational,"Apr 7, 2023",NaN,4 x 400 Relay,UAA Outdoor Performance List,Women
3,"Layne, Lyons, Ordonez, Garanton",NA,U. of Chicago,4:00.54,Wheaton Invitational 2023,"Apr 14, 2023",NaN,4 x 400 Relay,UAA Outdoor Performance List,Women
4,"Taylor, Kwasny, Sarno, Phung",NA,Case Western,4:02.53,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,4 x 400 Relay,UAA Outdoor Performance List,Women
5,"Rhee, Lannen, Yuan, Tummalapalli",NA,Carnegie Mellon,4:05.81,Westminster Invitational 2023,"Apr 8, 2023",NaN,4 x 400 Relay,UAA Outdoor Performance List,Women
6,"Korn, Lapa, Morrongiello, Bohbot-Dridi",NA,Brandeis,4:07.73,Amherst College Spring Fling,"Apr 8, 2023",NaN,4 x 400 Relay,UAA Outdoor Performance List,Women
1,"Shrivastava, Aryan",FR-1,U. of Chicago,1.95m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,High Jump,UAA Outdoor Performance List,Men
2,"Rich, Thomas",JR-3,Carnegie Mellon,1.94m,Washington & Lee Carnival,"Mar 17, 2023",NaN,High Jump,UAA Outdoor Performance List,Men
3,"Sanso, Sebastian",SO-2,Carnegie Mellon,1.90m,Westminster Invitational 2023,"Apr 8, 2023",NaN,High Jump,UAA Outdoor Performance List,Men
3,"Goldman, Eli",FR-1,Washington U.,1.90m,Wash U 5 Way,"Mar 25, 2023",NaN,High Jump,UAA Outdoor Performance List,Men
3,"Brandstadter, Henry",FR-1,Emory,1.90m,SWU GottaRun Invite 2023,"Apr 1, 2023",NaN,High Jump,UAA Outdoor Performance List,Men
3,"Oluwole, Matthew",FR-1,NYU,1.90m,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,High Jump,UAA Outdoor Performance List,Men
7,"Morris-Evans, Dionysus",SR-4,Brandeis,1.86m,2023 UMass-Lowell Invitational,"Mar 24, 2023",NaN,High Jump,UAA Outdoor Performance List,Men
8,"Lee, Alex",JR-3,U. of Chicago,1.85m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,High Jump,UAA Outdoor Performance List,Men
8,"Point-Du-Jour, Geoff",SO-2,Emory,1.85m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,High Jump,UAA Outdoor Performance List,Men
8,"Snyder, Michael",SR-4,Washington U.,1.85m,Greenville College Select Meet,"Apr 15, 2023",NaN,High Jump,UAA Outdoor Performance List,Men
8,"Dural, Jalen",FR-1,Washington U.,1.85m,Wash U Invite,"Mar 31, 2023",NaN,High Jump,UAA Outdoor Performance List,Men
12,"Shaaban, Yusuf",JR-3,Case Western,1.83m,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,High Jump,UAA Outdoor Performance List,Men
13,"Showstead, TJ",FR-1,Brandeis,1.64m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,High Jump,UAA Outdoor Performance List,Men
1,"Barre, Elizabeth",SR-4,Carnegie Mellon,1.70m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
2,"Okada, Miku",SR-4,Washington U.,1.64m,Lincoln University Open,"Apr 7, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
3,"Bucchieri, Laura",SR-4,Washington U.,1.58m,Lincoln University Open,"Apr 7, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
3,"Moenickheim, Madelyn",JR-3,Washington U.,1.58m,Lincoln University Open,"Apr 7, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
3,"Vargo, Mia",SR-4,Case Western,1.58m,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
6,"Dungey, Selah",FR-1,U. of Chicago,1.55m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
6,"Scott, Ezri",JR-3,NYU,1.55m,Mets Outdoor Track & Field Championships,"Apr 8, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
8,"Zarzycki, Olivia",JR-3,Brandeis,1.50m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
8,"McCarthy, Areyanna",FR-1,NYU,1.50m,27th Annual Monmouth University Track & Field Season Opener,"Mar 24, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
8,"Man, Kirsten",JR-3,Brandeis,1.50m,Regis Spring Classic - 2023,"Apr 6, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
8,"Boyd, Olivia",FR-1,U. of Chicago,1.50m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
8,"Dunn, Sammi",SO-2,U. of Chicago,1.50m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
8,"Thielke, Paige",JR-3,Emory,1.50m,SWU GottaRun Invite 2023,"Apr 1, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
14,"Misiunas, Grace",FR-1,Case Western,1.46m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
15,"Yost, McKaley",SO-2,Emory,1.45m,Emory Thrills in the Hills 2023,"Mar 24, 2023",NaN,High Jump,UAA Outdoor Performance List,Women
1,"Kunkel, Hayden",FR-1,Washington U.,4.60m,Greenville College Select Meet,"Apr 15, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
2,"Maiocco, Tommaso",JR-3,Washington U.,4.50m,Wash U 5 Way,"Mar 25, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
3,"Ditelberg, Steven",FR-1,Emory,4.47m,Berry Field Day Invitational,"Apr 14, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
4,"Lamarre, Quaylen",SO-2,Case Western,4.45m,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
4,"DeCarlo, Anthony",FR-1,Case Western,4.45m,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
6,"Xenakis, Loucas",SO-2,Washington U.,4.35m,Wash U Invite,"Mar 31, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
6,"Winiarski, Sam",SR-4,Washington U.,4.35m,Lincoln University Open,"Apr 7, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
8,"Potrebic, Casey",SO-2,Carnegie Mellon,4.30m,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
8,"Duckworth, Christian",FR-1,Carnegie Mellon,4.30m,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
10,"Hayward, Harrison",FR-1,Carnegie Mellon,4.21m,Dave Labor Invitational,"Mar 31, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
11,"Theisen, Jason",JR-3,U. of Chicago,3.95m,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
12,"Berman, Joshua",SO-2,Case Western,3.85m,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
12,"Brown Ton, Evan",SR-4,Washington U.,3.85m,Lincoln University Open,"Apr 7, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
12,"Rich, Thomas",JR-3,Carnegie Mellon,3.85m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
12,"Batyrbaev, Danny",FR-1,Case Western,3.85m,OWU Marv Frye Invitational,"Apr 8, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
16,"Showstead, TJ",FR-1,Brandeis,3.10m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Men
1,"Ruff, Yasmin",SO-2,Washington U.,3.81m,Lincoln University Open,"Apr 7, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
2,"Taylor, Celeste",FR-1,U. of Chicago,3.50m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
3,"Truitt, Susannah",JR-3,U. of Chicago,3.35m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
3,"Current, Emilia",JR-3,U. of Chicago,3.35m,Wheaton Invitational 2023,"Apr 14, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
5,"Zhao, Victoria",SR-4,Case Western,3.33m,Bob Kahn Invitational,"Mar 31, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
6,"Cooper, Shelby",SR-4,Case Western,3.28m,DIII All-Ohio Outdoor Championships,"Apr 15, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
7,"Curtis, Anna",JR-3,Washington U.,3.27m,Lincoln University Open,"Apr 7, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
8,"Huynh, Smiley",JR-3,Brandeis,3.25m,2023 Carla Coffey Invitational,"Apr 14, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
8,"Huczko, Jo-Michelle",JR-3,Carnegie Mellon,3.25m,2023 Carnegie Mellon Last Chance Meet,"Apr 13, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
10,"Recker, Lindsay",FR-1,U. of Chicago,3.20m,NCC 1st Chance Invitational - 2023,"Apr 7, 2023",NaN,Pole Vault,UAA Outdoor Performance List,Women
