Rank,Athlete(s),Year,Team,Time/Distance,Meet,Meet Date,Wind,Event,Conference,Gender
2,"Hume, Nicole",SO-2,Alfred State,31.28m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Discus,CSAC Outdoor Performance List,Women
3,"Frank, Allyson",FR-1,Keystone,30.16m,Misericordia Twilight 2023,"Apr 4, 2023",NaN,Discus,CSAC Outdoor Performance List,Women
4,"Thigpen, Brianna",SO-2,Gallaudet,29.90m,Blue & Silver Challenge,"Mar 25, 2023",NaN,Discus,CSAC Outdoor Performance List,Women
5,"Whiteman, Emma",FR-1,PSU-Behrend,29.43m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Discus,CSAC Outdoor Performance List,Women
6,"Downing, Brianna",SO-2,PSU-Behrend,29.05m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Discus,CSAC Outdoor Performance List,Women
7,"Massey, Paige",FR-1,PSU-Behrend,28.74m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Discus,CSAC Outdoor Performance List,Women
8,"Bozen, Isabella",FR-1,Cedar Crest,28.73m,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,Discus,CSAC Outdoor Performance List,Women
9,"Gillettte, Mackenzie",SO-2,Alfred State,23.43m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Discus,CSAC Outdoor Performance List,Women
10,"Curry, Katelyn",FR-1,Alfred State,23.33m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Discus,CSAC Outdoor Performance List,Women
11,"Santiago, Alexys",JR-3,Gallaudet,18.84m,Gallaudet VS Bowie State,"Apr 8, 2023",NaN,Discus,CSAC Outdoor Performance List,Women
12,"Nelson, Lilian",SO-2,Gallaudet,17.02m,Seahawk Invitational,"Apr 1, 2023",NaN,Discus,CSAC Outdoor Performance List,Women
1,"Perlino, Dylan",SR-4,Alfred State,53.00m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Hammer,CSAC Outdoor Performance List,Men
2,"Rohl, Max",SO-2,PSU-Behrend,42.84m,Dave Labor Invitational,"Mar 31, 2023",NaN,Hammer,CSAC Outdoor Performance List,Men
3,"Olson, James",SO-2,Alfred State,39.34m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Hammer,CSAC Outdoor Performance List,Men
4,"DiGilio, Nathan",FR-1,PSU-Behrend,34.97m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Hammer,CSAC Outdoor Performance List,Men
5,"Travers, Hayden",FR-1,PSU-Behrend,32.41m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Hammer,CSAC Outdoor Performance List,Men
6,"Reed, Chris",FR-1,Alfred State,25.44m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Hammer,CSAC Outdoor Performance List,Men
1,"Hume, Nicole",SO-2,Alfred State,38.81m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Hammer,CSAC Outdoor Performance List,Women
2,"Schouppe, Kelsee",SR-4,Cedar Crest,36.37m,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,Hammer,CSAC Outdoor Performance List,Women
3,"Downing, Brianna",SO-2,PSU-Behrend,33.98m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Hammer,CSAC Outdoor Performance List,Women
4,"Park, Jessica",FR-1,PSU-Behrend,32.54m,2023 Mount Union John Homon Open,"Apr 6, 2023",NaN,Hammer,CSAC Outdoor Performance List,Women
5,"Davis, Midajah",SO-2,Gallaudet,29.49m,Seahawk Invitational,"Apr 1, 2023",NaN,Hammer,CSAC Outdoor Performance List,Women
6,"Gillettte, Mackenzie",SO-2,Alfred State,28.66m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Hammer,CSAC Outdoor Performance List,Women
7,"Curry, Katelyn",FR-1,Alfred State,26.24m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Hammer,CSAC Outdoor Performance List,Women
8,"Santiago, Alexys",JR-3,Gallaudet,20.89m,Seahawk Invitational,"Apr 1, 2023",NaN,Hammer,CSAC Outdoor Performance List,Women
9,"Bethea, Heaven",SO-2,Cedar Crest,20.50m,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,Hammer,CSAC Outdoor Performance List,Women
1,"Laslavic, Matt",SO-2,PSU-Behrend,53.36m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Javelin,CSAC Outdoor Performance List,Men
2,"Viruet, Adrian",SR-4,Keystone,49.27m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Javelin,CSAC Outdoor Performance List,Men
3,"Walter, Derek",JR-3,Alfred State,43.11m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Javelin,CSAC Outdoor Performance List,Men
4,"Martinez, Cotis",SO-2,Gallaudet,39.03m,Gallaudet VS Bowie State,"Apr 8, 2023",NaN,Javelin,CSAC Outdoor Performance List,Men
5,"Gulbrandsen, Davyn",SO-2,Alfred State,37.54m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Javelin,CSAC Outdoor Performance List,Men
6,"States, Evan",SO-2,PSU-Behrend,36.11m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Javelin,CSAC Outdoor Performance List,Men
7,"Raffa, Bryan",SO-2,Gallaudet,34.97m,Blue & Silver Challenge,"Mar 25, 2023",NaN,Javelin,CSAC Outdoor Performance List,Men
8,"Dabrowski, Dan",SO-2,PSU-Behrend,30.14m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Javelin,CSAC Outdoor Performance List,Men
9,"Walia, Sahej",FR-1,Gallaudet,28.50m,Seahawk Invitational,"Apr 1, 2023",NaN,Javelin,CSAC Outdoor Performance List,Men
1,"Balaski, Julia",FR-1,PSU-Behrend,38.10m,Carnegie Mellon Track & Field Invitational,"Mar 24, 2023",NaN,Javelin,CSAC Outdoor Performance List,Women
2,"Trubilla, Sadie",FR-1,Cedar Crest,32.69m,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,Javelin,CSAC Outdoor Performance List,Women
3,"Perry, Cassidy",FR-1,Gallaudet,30.83m,Galludet Bison Classic,"Apr 8, 2023",NaN,Javelin,CSAC Outdoor Performance List,Women
4,"Downing, Brianna",SO-2,PSU-Behrend,26.30m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Javelin,CSAC Outdoor Performance List,Women
5,"Barkley, Natalie",FR-1,PSU-Behrend,25.29m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Javelin,CSAC Outdoor Performance List,Women
6,"Frank, Allyson",FR-1,Keystone,24.98m,King's College Monarch Invitational,"Mar 18, 2023",NaN,Javelin,CSAC Outdoor Performance List,Women
7,"Snyder, Camryn",FR-1,Cedar Crest,23.23m,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,Javelin,CSAC Outdoor Performance List,Women
8,"Rivet, Sarah",JR-3,Alfred State,20.74m,Brockport Multi & Invitational,"Apr 14, 2023",NaN,Javelin,CSAC Outdoor Performance List,Women
9,"Nelson, Lilian",SO-2,Gallaudet,20.11m,Gallaudet VS Bowie State,"Apr 8, 2023",NaN,Javelin,CSAC Outdoor Performance List,Women
10,"Skoczlas, Rachel",FR-1,PSU-Behrend,19.80m,Behrend Track and Field Invite 2023,"Apr 16, 2023",NaN,Javelin,CSAC Outdoor Performance List,Women
11,"Taggart, Emma",JR-3,Alfred State,16.79m,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Javelin,CSAC Outdoor Performance List,Women
1,"Taggart, Emma",JR-3,Alfred State,3985,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Heptathlon,CSAC Outdoor Performance List,Women
1,"Walter, Derek",JR-3,Alfred State,5239,2023 Susquehanna Easter Invite,"Apr 8, 2023",NaN,Decathlon,CSAC Outdoor Performance List,Men
