Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
1,"Kadiri, Victoria",SO-2,Johns Hopkins,15.28,Bison Outdoor Classic,"Apr 14, 2023",-2.2,100 Hurdles,Centennial Conference Outdoor Performance List,Women
2,"Morrell, Lilian",SR-4,Gettysburg,15.46,2023 Messiah Multi/Invitational,"Apr 13, 2023",2.4,100 Hurdles,Centennial Conference Outdoor Performance List,Women
3,"Mikusova, Darya",JR-3,Dickinson,15.61,Muhlenberg Outdoor Invitational,"Apr 1, 2023",3.0,100 Hurdles,Centennial Conference Outdoor Performance List,Women
4,"Donoho, Jaclyn",FR-1,Johns Hopkins,15.90,Bison Outdoor Classic,"Apr 14, 2023",-0.1,100 Hurdles,Centennial Conference Outdoor Performance List,Women
5,"Silvernale, Taryn",SO-2,Johns Hopkins,15.96,George Mason Ebanks Invitational,"Apr 7, 2023",0.7,100 Hurdles,Centennial Conference Outdoor Performance List,Women
6,"Kovatsis, Sophia",JR-3,Dickinson,16.01,Muhlenberg Outdoor Invitational,"Apr 1, 2023",3.0,100 Hurdles,Centennial Conference Outdoor Performance List,Women
7,"Swale, Hannah",FR-1,Swarthmore,16.21,Bison Outdoor Classic,"Apr 14, 2023",-1.9,100 Hurdles,Centennial Conference Outdoor Performance List,Women
8,"Alperin, Naomi",JR-3,Dickinson,17.12,2023 Messiah Multi/Invitational,"Apr 13, 2023",+0.0,100 Hurdles,Centennial Conference Outdoor Performance List,Women
9,"Dupre, Renee",JR-3,McDaniel,17.29,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.9,100 Hurdles,Centennial Conference Outdoor Performance List,Women
10,"Edioma, Glory",SR-4,Franklin & Marshall,17.45,Osprey Open and Multi,"Apr 7, 2023",1.5,100 Hurdles,Centennial Conference Outdoor Performance List,Women
11,"Bauroth-Sherman, Juniper",FR-1,Ursinus,17.75,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.0,100 Hurdles,Centennial Conference Outdoor Performance List,Women
12,"McMaken-Marsh, Sylvie",FR-1,Dickinson,18.29,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.0,100 Hurdles,Centennial Conference Outdoor Performance List,Women
13,"Matthews, Niki",FR-1,Muhlenberg,18.49,Muhlenberg Outdoor Invitational,"Apr 1, 2023",3.0,100 Hurdles,Centennial Conference Outdoor Performance List,Women
13,"Rando, Anna",FR-1,McDaniel,18.49,40th Millersville Metrics,"Mar 31, 2023",2.3,100 Hurdles,Centennial Conference Outdoor Performance List,Women
15,"Nelson, Eryn",SR,Dickinson,18.82,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.2,100 Hurdles,Centennial Conference Outdoor Performance List,Women
16,"Robinson, Kayla",SR-4,Haverford,19.24,WCU Golden Ram Invitational,"Apr 8, 2023",+0.0,100 Hurdles,Centennial Conference Outdoor Performance List,Women
17,"O'Neill, Megan",JR-3,McDaniel,19.32,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.6,100 Hurdles,Centennial Conference Outdoor Performance List,Women
18,"Fleming, Ella",SO-2,Haverford,19.38,WCU Bill Butler Invitational,"Apr 15, 2023",-2.9,100 Hurdles,Centennial Conference Outdoor Performance List,Women
19,"Mercer, Georgia",FR-1,Gettysburg,19.49,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.2,100 Hurdles,Centennial Conference Outdoor Performance List,Women
20,"Balkcom, Lola",FR-1,Gettysburg,20.83,Little 3 Championships,"Mar 25, 2023",NWI,100 Hurdles,Centennial Conference Outdoor Performance List,Women
21,"Navarro, Paola",SO-2,Muhlenberg,21.70,2023 Messiah Multi/Invitational,"Apr 13, 2023",0.9,100 Hurdles,Centennial Conference Outdoor Performance List,Women
22,"Beck, Jenny",SO,Dickinson,22.11,2023 Messiah Multi/Invitational,"Apr 13, 2023",-1.9,100 Hurdles,Centennial Conference Outdoor Performance List,Women
1,"Proctor, Tyren",SO-2,McDaniel,15.07,2023 Messiah Multi/Invitational,"Apr 13, 2023",+0.0,110 Hurdles,Centennial Conference Outdoor Performance List,Men
2,"Maloney, Daniel",JR-3,Ursinus,15.18,Larry Ellis Invitational 2023,"Apr 14, 2023",-1.2,110 Hurdles,Centennial Conference Outdoor Performance List,Men
3,"Razze, Nicholas",JR-3,McDaniel,15.20,2023 Messiah Multi/Invitational,"Apr 13, 2023",+0.0,110 Hurdles,Centennial Conference Outdoor Performance List,Men
4,"McDonough, Sam",JR-3,Muhlenberg,16.23,Muhlenberg Outdoor Invitational,"Apr 1, 2023",1.8,110 Hurdles,Centennial Conference Outdoor Performance List,Men
5,"Greaves, Devon",JR-3,Ursinus,16.32,Ursinus College Outdoor Invitational,"Mar 25, 2023",-2.0,110 Hurdles,Centennial Conference Outdoor Performance List,Men
6,"Liedtka , Eric",SR-4,Gettysburg,16.37,Little 3 Championships,"Mar 25, 2023",NWI,110 Hurdles,Centennial Conference Outdoor Performance List,Men
7,"Hubbard, Kyle",JR-3,McDaniel,16.45,Galludet Bison Classic,"Apr 8, 2023",2.0,110 Hurdles,Centennial Conference Outdoor Performance List,Men
8,"Ryan, Patrick",FR-1,Ursinus,17.09,WCU Golden Ram Invitational,"Apr 8, 2023",+0.0,110 Hurdles,Centennial Conference Outdoor Performance List,Men
9,"Simmers, Matthew",SO,Gettysburg,17.30,2023 Messiah Multi/Invitational,"Apr 13, 2023",1.2,110 Hurdles,Centennial Conference Outdoor Performance List,Men
10,"Coulter, Liam",JR-3,Dickinson,17.86,Little 3 Championships,"Mar 25, 2023",NWI,110 Hurdles,Centennial Conference Outdoor Performance List,Men
11,"Heinbaugh, Steven",FR,Gettysburg,18.15,2023 Messiah Multi/Invitational,"Apr 13, 2023",0.4,110 Hurdles,Centennial Conference Outdoor Performance List,Men
12,"Yanoff, Logan",FR-1,Ursinus,18.26,WCU Golden Ram Invitational,"Apr 8, 2023",+0.0,110 Hurdles,Centennial Conference Outdoor Performance List,Men
13,"Amankwah, Jeremy",FR-1,Swarthmore,18.28,Middlesex College Invitational,"Apr 15, 2023",-2.4,110 Hurdles,Centennial Conference Outdoor Performance List,Men
14,"Miske, Charlie",SR-4,Dickinson,18.35,2023 Messiah Multi/Invitational,"Apr 13, 2023",2.1,110 Hurdles,Centennial Conference Outdoor Performance List,Men
15,"Bowers, Sean",FR-1,Ursinus,19.37,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.3,110 Hurdles,Centennial Conference Outdoor Performance List,Men
16,"Staurowsky, Ethan",FR-1,Ursinus,19.61,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.5,110 Hurdles,Centennial Conference Outdoor Performance List,Men
17,"Sutera, Michael",JR-3,Gettysburg,19.80,2023 Messiah Multi/Invitational,"Apr 13, 2023",0.6,110 Hurdles,Centennial Conference Outdoor Performance List,Men
18,"Corlett, Wiley",SR-4,Franklin & Marshall,20.87,Little 3 Championships,"Mar 25, 2023",NWI,110 Hurdles,Centennial Conference Outdoor Performance List,Men
19,"Hinds, Davonte",SO-2,Ursinus,22.66,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.3,110 Hurdles,Centennial Conference Outdoor Performance List,Men
20,"Berger, Noah",FR-1,Ursinus,22.67,Muhlenberg Outdoor Invitational,"Apr 1, 2023",2.3,110 Hurdles,Centennial Conference Outdoor Performance List,Men
1,"Razze, Nicholas",JR-3,McDaniel,53.63,2023 Colonial Relays,"Mar 30, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
2,"Grissinger, Nicholas",SO,Gettysburg,55.77,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
3,"Greaves, Devon",JR-3,Ursinus,58.01,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
4,"Hubbard, Kyle",JR-3,McDaniel,58.09,2023 Colonial Relays,"Mar 30, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
5,"Jolivette, Mason",SO-2,Ursinus,58.60,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
6,"Liedtka , Eric",SR-4,Gettysburg,59.57,Little 3 Championships,"Mar 25, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
7,"Proctor, Tyren",SO-2,McDaniel,59.69,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
8,"Razze, Anthony",JR-3,McDaniel,1:00.14,Galludet Bison Classic,"Apr 8, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
9,"Ryan, Patrick",FR-1,Ursinus,1:00.79,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
10,"Wigdor , Michael",FR-1,Gettysburg,1:01.92,Little 3 Championships,"Mar 25, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
11,"Masterson, James",FR-1,Dickinson,1:03.51,York College Twilight Meet,"Apr 5, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
12,"Green, Adam",SO-2,Franklin & Marshall,1:03.81,Little 3 Championships,"Mar 25, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
13,"Coulter, Liam",JR-3,Dickinson,1:04.21,Little 3 Championships,"Mar 25, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
14,"Simmers, Matthew",SO,Gettysburg,1:05.84,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
15,"Miller, Alex",SO-2,Franklin & Marshall,1:07.24,Little 3 Championships,"Mar 25, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
16,"Clark, Tristan",FR,Dickinson,1:07.80,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
17,"McQuade, Peter",SO,Gettysburg,1:07.86,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
18,"Meincke, Nolan",SO-2,Dickinson,1:10.29,Little 3 Championships,"Mar 25, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
19,"Coll, Shane",SR-4,Dickinson,1:11.29,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
20,"Ashnault, Connor",SR-4,Franklin & Marshall,1:13.95,Little 3 Championships,"Mar 25, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
21,"DeJesus, Noah",FR-1,McDaniel,1:14.62,Galludet Bison Classic,"Apr 8, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Men
1,"Mikusova, Darya",JR-3,Dickinson,1:02.63,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
2,"Morrell, Lilian",SR-4,Gettysburg,1:03.63,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
3,"Arcese, Lorna",FR-1,Johns Hopkins,1:07.38,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
4,"Moses, Jahsaiah",SR-4,Haverford,1:09.17,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
5,"Evans, Tatum",JR-3,Franklin & Marshall,1:09.36,40th Millersville Metrics,"Mar 31, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
6,"Swain, Lily",SO-2,Dickinson,1:10.04,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
7,"Rando, Anna",FR-1,McDaniel,1:10.44,Galludet Bison Classic,"Apr 8, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
8,"Ryan, Kaelin",FR-1,Ursinus,1:11.26,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
9,"Morgan, Katie",SO-2,McDaniel,1:11.90,Galludet Bison Classic,"Apr 8, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
10,"Imhauser, Amanda",FR-1,Franklin & Marshall,1:14.27,Little 3 Championships,"Mar 25, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
11,"Cusa, Lillian",SO-2,Dickinson,1:15.28,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
12,"Ryan, Abby",FR-1,Haverford,1:15.30,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
13,"Nelson, Eryn",SR,Dickinson,1:15.71,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
14,"Tereska, Caleya",SR-4,Muhlenberg,1:15.88,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
15,"Sample, Tashyah",FR-1,Ursinus,1:16.01,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
16,"November, Rachel",SO-2,Haverford,1:16.99,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
17,"Hufnagle, Sierra",SO-2,Ursinus,1:17.58,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
18,"Booher, Ashlyn",FR,Gettysburg,1:22.42,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
19,"Dougherty, Cara",SO,Dickinson,1:24.12,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,400 Hurdles,Centennial Conference Outdoor Performance List,Women
1,"DeLaney, Colin",SO-2,Swarthmore,9:25.97,Larry Ellis Invitational 2023,"Apr 14, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
2,"Oiler, Connor",FR-1,Johns Hopkins,9:26.33,2023 Colonial Relays,"Mar 30, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
3,"Teeter, Charlie",SO-2,Johns Hopkins,9:35.65,2023 Colonial Relays,"Mar 30, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
4,"Larson, Jonas",SO-2,Johns Hopkins,9:43.78,2023 Colonial Relays,"Mar 30, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
5,"Miller, Alex",SO-2,Franklin & Marshall,9:46.46,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
6,"Martin, Ryan",FR-1,Ursinus,9:51.95,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
7,"Spears, Ian",JR-3,Johns Hopkins,9:56.50,2023 Colonial Relays,"Mar 30, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
8,"Meincke, Nolan",SO-2,Dickinson,9:58.96,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
9,"Johnston, Liam",FR-1,Ursinus,9:58.98,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
10,"Tripp, Will",JR-3,Dickinson,10:00.04,Bison Outdoor Classic,"Apr 14, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
11,"Flannery, Seamus",SR-4,Haverford,10:03.62,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
12,"Leighninger, Nathaniel",JR-3,Haverford,10:16.28,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
13,"McCann, Owen",SO-2,Franklin & Marshall,10:21.78,Virginia Beach Spring Break Invitational,"Mar 17, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
14,"Ashnault, Connor",SR-4,Franklin & Marshall,10:23.95,40th Millersville Metrics,"Mar 31, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
15,"Albitz, Coltin",SR-4,Dickinson,10:24.15,Little 3 Championships,"Mar 25, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
16,"Schindel, Sammy",JR-3,Haverford,10:24.56,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
17,"Raumann, Nick",SO-2,McDaniel,10:28.98,Galludet Bison Classic,"Apr 8, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
18,"Scheidel, Justice",FR-1,Ursinus,10:53.13,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
19,"Mayo, Chris",FR-1,Franklin & Marshall,10:55.33,40th Millersville Metrics,"Mar 31, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
20,"Eagle, Aidan",JR-3,Swarthmore,12:33.80,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Men
1,"Stephenson, Sara",JR-3,Johns Hopkins,10:37.99,2023 Colonial Relays,"Mar 30, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Women
2,"Priebe, Amiyah",SO-2,Dickinson,11:30.93,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Women
3,"Brotherton, Cooper",FR-1,Johns Hopkins,11:57.61,2023 Towson Spring Open,"Mar 31, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Women
4,"Mullen, Bailey",SO-2,McDaniel,12:01.19,Galludet Bison Classic,"Apr 8, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Women
5,"Addesso, Amanda",SR-4,Gettysburg,12:05.72,Little 3 Championships,"Mar 25, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Women
6,"Cook, Carys",FR-1,Gettysburg,12:09.38,Little 3 Championships,"Mar 25, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Women
7,"Kratovil-Lavelle, Charlotte",JR-3,Dickinson,12:14.95,Little 3 Championships,"Mar 25, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Women
8,"Lozzi, Jenna",JR-3,Ursinus,12:19.25,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Women
9,"Furyk, Natasha",SO-2,Muhlenberg,12:25.02,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Women
10,"Henderson, Kate",SR-4,Franklin & Marshall,12:26.81,Osprey Open and Multi,"Apr 7, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Women
11,"Healy, Teressa",JR,Dickinson,13:03.02,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Women
12,"Gonzalez, Iliana",FR-1,Swarthmore,13:14.09,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Women
13,"Nichols, Krysta",SO-2,Haverford,13:51.64,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,3000 Steeplechase,Centennial Conference Outdoor Performance List,Women
1,"Proctor, Coleman, Maxwell, Razze",NA,McDaniel,42.78,Blue & Gold Goucher Classic,"Mar 24, 2023",NaN,4 x 100 Relay,Centennial Conference Outdoor Performance List,Men
2,"Hitchcock, Castro, Nye, Neuwirth",NA,Muhlenberg,43.13,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 100 Relay,Centennial Conference Outdoor Performance List,Men
3,"Keegan, Giordano, Nunez-Castaneda, Kiernan",NA,Gettysburg,44.13,Little 3 Championships,"Mar 25, 2023",NaN,4 x 100 Relay,Centennial Conference Outdoor Performance List,Men
4,"Boback, Greenley, Gormley, O'Connor",NA,Dickinson,44.37,Little 3 Championships,"Mar 25, 2023",NaN,4 x 100 Relay,Centennial Conference Outdoor Performance List,Men
5,"Neves, Uchida, Scarboro, Coulter",NA,Franklin & Marshall,44.91,Little 3 Championships,"Mar 25, 2023",NaN,4 x 100 Relay,Centennial Conference Outdoor Performance List,Men
1,"Massillon, Phillips, Hsu, Kadiri",NA,Johns Hopkins,48.94,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,4 x 100 Relay,Centennial Conference Outdoor Performance List,Women
2,"Mikusova, Penuela, Penuela, Olsavsky",NA,Dickinson,49.04,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,4 x 100 Relay,Centennial Conference Outdoor Performance List,Women
3,"Moses, D'Aulerio, Landau, Robinson",NA,Haverford,49.33,WCU Bill Butler Invitational,"Apr 15, 2023",NaN,4 x 100 Relay,Centennial Conference Outdoor Performance List,Women
4,"Bidgell, Morgan, Collins, Rando",NA,McDaniel,51.39,Galludet Bison Classic,"Apr 8, 2023",NaN,4 x 100 Relay,Centennial Conference Outdoor Performance List,Women
5,"Evans, Huelbig, Edioma, Lienhard",NA,Franklin & Marshall,51.64,Little 3 Championships,"Mar 25, 2023",NaN,4 x 100 Relay,Centennial Conference Outdoor Performance List,Women
6,"Matthews, Eastlack, Williams, Gamson",NA,Muhlenberg,52.36,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,4 x 100 Relay,Centennial Conference Outdoor Performance List,Women
7,"DiOttavio, Boudreau, Balkcom, Morrell",NA,Gettysburg,53.63,Little 3 Championships,"Mar 25, 2023",NaN,4 x 100 Relay,Centennial Conference Outdoor Performance List,Women
1,"Ney, Tobin, Mathis, Cox",NA,Ursinus,3:23.13,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Men
2,"Maxwell, Razze, Richardson, Razze",NA,McDaniel,3:23.74,2023 Colonial Relays,"Mar 30, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Men
3,"Hitchcock, Stefan, Nye, Neuwirth",NA,Muhlenberg,3:24.47,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Men
4,"Krill, Omonije, Dessalines, Martin",NA,Johns Hopkins,3:28.20,2023 Towson Spring Open,"Mar 31, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Men
5,"Denton, Solomon, Meadows, Hill",NA,Haverford,3:29.80,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Men
6,"Phair, Gutow, Wade, Rothenberg",NA,Swarthmore,3:30.79,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Men
7,"Liedtka, Nunez-Castaneda, Wigdor, Northrup",NA,Gettysburg,3:33.52,Little 3 Championships,"Mar 25, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Men
8,"Gormley, Mercer, Sternick, Richwine",NA,Dickinson,3:33.81,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Men
9,"Emrey, Trapani, Rangell, Coulter",NA,Franklin & Marshall,3:46.84,Little 3 Championships,"Mar 25, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Men
1,"Boadi, Garrou, Johnson, Teszler",NA,Swarthmore,4:01.57,2023 Danny Curran Invitational,"Mar 30, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Women
2,"Landau, Thornberry, Monroy, D'Aulerio",NA,Haverford,4:03.93,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Women
3,"Zaeske, Arcese, Tang, Daterao",NA,Johns Hopkins,4:04.30,2023 Towson Spring Open,"Mar 31, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Women
4,"Kitchin, Mikusova, Penuela, Simons",NA,Dickinson,4:04.91,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Women
5,"Carroll, Sample, Chambers, Conhoff",NA,Ursinus,4:13.07,WCU Golden Ram Invitational,"Apr 8, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Women
6,"Boudreau, Wert, Hoover, Morrell",NA,Gettysburg,4:16.92,Little 3 Championships,"Mar 25, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Women
7,"Dzenutis, Kline, Evans, Bachman",NA,Franklin & Marshall,4:22.01,Little 3 Championships,"Mar 25, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Women
8,"Ellison, Maguire, Jackson, House",NA,Muhlenberg,4:23.60,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Women
9,"Morgan, Collins, Rando, O'Neill",NA,McDaniel,4:29.39,Galludet Bison Classic,"Apr 8, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Women
10,"Schumacher, Just, Prieto, Cannon",NA,Bryn Mawr,4:44.17,Osprey Open and Multi,"Apr 7, 2023",NaN,4 x 400 Relay,Centennial Conference Outdoor Performance List,Women
1,"Weller, Matthew",FR,Gettysburg,1.78m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,High Jump,Centennial Conference Outdoor Performance List,Men
1,"Ring, Wech",FR-1,Johns Hopkins,1.78m,2023 Towson Spring Open,"Mar 31, 2023",NaN,High Jump,Centennial Conference Outdoor Performance List,Men
1,"Oluwole, Ethan",SO-2,Johns Hopkins,1.78m,George Mason Ebanks Invitational,"Apr 7, 2023",NaN,High Jump,Centennial Conference Outdoor Performance List,Men
4,"Santos, Kieran",SO-2,Dickinson,1.77m,2023 Messiah Multi/Invitational,"Apr 13, 2023",NaN,High Jump,Centennial Conference Outdoor Performance List,Men
4,"Brown, Alex",FR-1,McDaniel,1.77m,Blue & Gold Goucher Classic,"Mar 24, 2023",NaN,High Jump,Centennial Conference Outdoor Performance List,Men
6,"Piotrowski, Dave",FR-1,Ursinus,1.75m,Ursinus College Outdoor Invitational,"Mar 25, 2023",NaN,High Jump,Centennial Conference Outdoor Performance List,Men
6,"Adolphe, Quentin",SO-2,Swarthmore,1.75m,Oscar Moore Invitational 2023,"Apr 8, 2023",NaN,High Jump,Centennial Conference Outdoor Performance List,Men
6,"Murphy, Izak",JR-3,Franklin & Marshall,1.75m,Virginia Beach Spring Break Invitational,"Mar 17, 2023",NaN,High Jump,Centennial Conference Outdoor Performance List,Men
6,"Sims, James",FR-1,Ursinus,1.75m,Muhlenberg Outdoor Invitational,"Apr 1, 2023",NaN,High Jump,Centennial Conference Outdoor Performance List,Men
10,"Dressler , Jake",JR-3,Gettysburg,1.73m,40th Millersville Metrics,"Mar 31, 2023",NaN,High Jump,Centennial Conference Outdoor Performance List,Men
