Rank,Athlete(s),Year,Team,Time/Distance/Points,Meet,Meet Date,Wind,Event,Conference,Gender
2,"Hall, Jayton",FR-1,Southern Virginia,1.93m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,High Jump,USA South Outdoor Performance List,Men
3,"Akogo, Komla",SO-2,Methodist,1.86m,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,High Jump,USA South Outdoor Performance List,Men
4,"Nash, Aaron",SO-2,Methodist,1.79m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,High Jump,USA South Outdoor Performance List,Men
5,"Cuthrell, Isaiah",SO-2,Methodist,1.78m,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,High Jump,USA South Outdoor Performance List,Men
5,"Burrill, Brayden",SO-2,Southern Virginia,1.78m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,High Jump,USA South Outdoor Performance List,Men
7,"Skidmore, Tommy",FR-1,Southern Virginia,1.73m,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,High Jump,USA South Outdoor Performance List,Men
8,"Morris, Jordan",FR-1,Pfeiffer,1.70m,Webb Davidson Meet,"Mar 17, 2023",NaN,High Jump,USA South Outdoor Performance List,Men
9,"Smith, Doug",FR-1,Pfeiffer,1.65m,Webb Davidson Meet,"Mar 17, 2023",NaN,High Jump,USA South Outdoor Performance List,Men
1,"Pedersen, Jilane",SO-2,Southern Virginia,1.50m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,High Jump,USA South Outdoor Performance List,Women
1,"Jones, Barresha",SO-2,Meredith,1.50m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,High Jump,USA South Outdoor Performance List,Women
3,"Prows, Mikki",FR-1,Southern Virginia,1.46m,2023 Colonial Relays,"Mar 30, 2023",NaN,High Jump,USA South Outdoor Performance List,Women
4,"Phillips, Sophie",SO-2,Meredith,1.40m,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,High Jump,USA South Outdoor Performance List,Women
5,"Cunningham, Davina",FR-1,Meredith,1.37m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,High Jump,USA South Outdoor Performance List,Women
6,"Lau, Ainsley",FR-1,Southern Virginia,1.35m,WildCat Track Festival,"Apr 8, 2023",NaN,High Jump,USA South Outdoor Performance List,Women
1,"Arnold, Parker",SO-2,Southern Virginia,4.15m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Pole Vault,USA South Outdoor Performance List,Men
2,"Coon, Mason",FR-1,William Peace,3.95m,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,Pole Vault,USA South Outdoor Performance List,Men
3,"Nye, Brock",FR-1,Southern Virginia,3.25m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Pole Vault,USA South Outdoor Performance List,Men
4,"Kam, Parker",SO-2,Southern Virginia,3.10m,WildCat Track Festival,"Apr 8, 2023",NaN,Pole Vault,USA South Outdoor Performance List,Men
5,"Williams, Keyonte",SR-4,North Carolina Wesleyan,2.95m,The Trojan Relays,"Apr 14, 2023",NaN,Pole Vault,USA South Outdoor Performance List,Men
6,"Akogo, Komla",SO-2,Methodist,2.45m,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,Pole Vault,USA South Outdoor Performance List,Men
1,"Hanchett, Rory",FR-1,Southern Virginia,2.60m,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,Pole Vault,USA South Outdoor Performance List,Women
2,"Chapin, Savanna",SO-2,Southern Virginia,2.10m,WildCat Track Festival,"Apr 8, 2023",NaN,Pole Vault,USA South Outdoor Performance List,Women
3,"Lau, Ainsley",FR-1,Southern Virginia,1.95m,WildCat Track Festival,"Apr 8, 2023",NaN,Pole Vault,USA South Outdoor Performance List,Women
3,"Rehl, Allison",FR-1,Southern Virginia,1.95m,WildCat Track Festival,"Apr 8, 2023",NaN,Pole Vault,USA South Outdoor Performance List,Women
1,"Nash, Aaron",SO-2,Methodist,7.09m,Alan Connie Shamrock Invitational,"Mar 16, 2023",+0.0,Long Jump,USA South Outdoor Performance List,Men
2,"Kirksey, Christopher",SO-2,Mary Baldwin,6.49m,Dennis Craddock Coaches Classic,"Apr 14, 2023",-0.2,Long Jump,USA South Outdoor Performance List,Men
3,"Cuthrell, Isaiah",SO-2,Methodist,6.41m,Alan Connie Shamrock Invitational,"Mar 16, 2023",1.8,Long Jump,USA South Outdoor Performance List,Men
4,"Wilkerson, Jaxsen",FR-1,Brevard,6.37m,Trojan Opener,"Mar 17, 2023",1.2,Long Jump,USA South Outdoor Performance List,Men
5,"Thorn, Caleb",FR-1,Pfeiffer,6.33m,Dennis Craddock Coaches Classic,"Apr 14, 2023",+0.0,Long Jump,USA South Outdoor Performance List,Men
6,"Sarden-Pete, Keyshaun",JR-3,Methodist,6.26m,Alan Connie Shamrock Invitational,"Mar 16, 2023",3.7,Long Jump,USA South Outdoor Performance List,Men
7,"Burrill, Brayden",SO-2,Southern Virginia,6.17m,WildCat Track Festival,"Apr 8, 2023",1.0,Long Jump,USA South Outdoor Performance List,Men
8,"Butler, Elijah",JR-3,Mary Baldwin,6.11m,Battleground Relays,"Apr 1, 2023",NWI,Long Jump,USA South Outdoor Performance List,Men
9,"Armstrong, Isaac",SO-2,Southern Virginia,6.02m,Washington & Lee Carnival,"Mar 17, 2023",+0.0,Long Jump,USA South Outdoor Performance List,Men
10,"Alvarez, Luis",JR-3,Brevard,5.96m,SWU GottaRun Invite 2023,"Apr 1, 2023",1.4,Long Jump,USA South Outdoor Performance List,Men
11,"Campbell, Keyshawn",SR-4,Pfeiffer,5.90m,Dennis Craddock Coaches Classic,"Apr 14, 2023",+0.0,Long Jump,USA South Outdoor Performance List,Men
12,"McCorvey, Micah",FR-1,Methodist,5.86m,Alan Connie Shamrock Invitational,"Mar 16, 2023",2.2,Long Jump,USA South Outdoor Performance List,Men
13,"Akogo, Komla",SO-2,Methodist,5.81m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",-1.4,Long Jump,USA South Outdoor Performance List,Men
14,"Skidmore, Tommy",FR-1,Southern Virginia,5.66m,Dennis Craddock Coaches Classic,"Apr 14, 2023",+0.0,Long Jump,USA South Outdoor Performance List,Men
15,"Ashford, Brooks",JR-3,Brevard,5.61m,SWU GottaRun Invite 2023,"Apr 1, 2023",1.5,Long Jump,USA South Outdoor Performance List,Men
16,"Everett, Reginald",SR-4,Brevard,5.42m,Newberry - Hub City Invitational,"Apr 7, 2023",NWI,Long Jump,USA South Outdoor Performance List,Men
17,"Curtis, DeShawn",JR-3,Brevard,5.37m,Newberry - Hub City Invitational,"Apr 7, 2023",NWI,Long Jump,USA South Outdoor Performance List,Men
18,"Rayche, Din",SO-2,Mary Baldwin,5.34m,Dennis Craddock Coaches Classic,"Apr 14, 2023",0.2,Long Jump,USA South Outdoor Performance List,Men
19,"Williams, Keshawn",FR-1,Pfeiffer,5.19m,Webb Davidson Meet,"Mar 17, 2023",3.4,Long Jump,USA South Outdoor Performance List,Men
20,"Bates , Andrew",JR-3,William Peace,4.82m,2023 Braves Classic,"Apr 8, 2023",3.9,Long Jump,USA South Outdoor Performance List,Men
1,"Gardner, Brandi",FR-1,Methodist,5.60m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",-2.1,Long Jump,USA South Outdoor Performance List,Women
2,"Lau, Ainsley",FR-1,Southern Virginia,4.64m,WildCat Track Festival,"Apr 8, 2023",-1.1,Long Jump,USA South Outdoor Performance List,Women
3,"Knight, Imari",FR-1,Mary Baldwin,4.55m,Dennis Craddock Coaches Classic,"Apr 14, 2023",-0.2,Long Jump,USA South Outdoor Performance List,Women
4,"Cunningham, Davina",FR-1,Meredith,4.32m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",-3.2,Long Jump,USA South Outdoor Performance List,Women
5,"Pedersen, Jilane",SO-2,Southern Virginia,4.31m,WildCat Track Festival,"Apr 8, 2023",-0.2,Long Jump,USA South Outdoor Performance List,Women
6,"Hearns, Grace",JR-3,Mary Baldwin,4.30m,Dennis Craddock Coaches Classic,"Apr 14, 2023",+0.0,Long Jump,USA South Outdoor Performance List,Women
6,"Hanchett, Rory",FR-1,Southern Virginia,4.30m,Dennis Craddock Coaches Classic,"Apr 14, 2023",+0.0,Long Jump,USA South Outdoor Performance List,Women
8,"Rehl, Allison",FR-1,Southern Virginia,4.18m,WildCat Track Festival,"Apr 8, 2023",0.9,Long Jump,USA South Outdoor Performance List,Women
9,"Reyes, Jazmin",JR-3,Meredith,4.00m,UNCW Seahawk Invitational,"Mar 3, 2023",+0.0,Long Jump,USA South Outdoor Performance List,Women
10,"Kusikumala, Miradi",SO-2,William Peace,3.42m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",-0.6,Long Jump,USA South Outdoor Performance List,Women
11,"Huskey, Kaitlyn",FR-1,Methodist,3.40m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",-1.2,Long Jump,USA South Outdoor Performance List,Women
1,"Kirksey, Christopher",SO-2,Mary Baldwin,13.43m,Battleground Relays,"Apr 1, 2023",NWI,Triple Jump,USA South Outdoor Performance List,Men
2,"Wilkerson, Jaxsen",FR-1,Brevard,13.18m,SWU GottaRun Invite 2023,"Apr 1, 2023",1.2,Triple Jump,USA South Outdoor Performance List,Men
3,"Freeman, Jeremiah",FR-1,Methodist,12.96m,The Trojan Relays,"Apr 14, 2023",+0.0,Triple Jump,USA South Outdoor Performance List,Men
4,"Butler, Elijah",JR-3,Mary Baldwin,12.80m,Dennis Craddock Coaches Classic,"Apr 14, 2023",-0.3,Triple Jump,USA South Outdoor Performance List,Men
5,"Armstrong, Isaac",SO-2,Southern Virginia,12.76m,2023 Colonial Relays,"Mar 30, 2023",2.5,Triple Jump,USA South Outdoor Performance List,Men
6,"McCorvey, Micah",FR-1,Methodist,12.52m,The Trojan Relays,"Apr 14, 2023",-1.4,Triple Jump,USA South Outdoor Performance List,Men
7,"Cuthrell, Isaiah",SO-2,Methodist,12.49m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",-2.2,Triple Jump,USA South Outdoor Performance List,Men
8,"Leavitt, Aaron",SO-2,Southern Virginia,12.37m,WildCat Track Festival,"Apr 8, 2023",-1.2,Triple Jump,USA South Outdoor Performance List,Men
9,"Sarden-Pete, Keyshaun",JR-3,Methodist,12.06m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",-2.4,Triple Jump,USA South Outdoor Performance List,Men
10,"Skidmore, Tommy",FR-1,Southern Virginia,11.76m,Washington & Lee Carnival,"Mar 17, 2023",2.8,Triple Jump,USA South Outdoor Performance List,Men
1,"Gardner, Brandi",FR-1,Methodist,10.80m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",-1.9,Triple Jump,USA South Outdoor Performance List,Women
2,"Pedersen, Jilane",SO-2,Southern Virginia,9.92m,Dennis Craddock Coaches Classic,"Apr 14, 2023",-0.1,Triple Jump,USA South Outdoor Performance List,Women
3,"Lau, Ainsley",FR-1,Southern Virginia,9.87m,2023 Colonial Relays,"Mar 30, 2023",2.6,Triple Jump,USA South Outdoor Performance List,Women
4,"Hearns, Grace",JR-3,Mary Baldwin,9.47m,Dennis Craddock Coaches Classic,"Apr 14, 2023",+0.0,Triple Jump,USA South Outdoor Performance List,Women
5,"Rehl, Allison",FR-1,Southern Virginia,9.04m,Washington & Lee Carnival,"Mar 17, 2023",0.6,Triple Jump,USA South Outdoor Performance List,Women
1,"Bass, Jerome",SR-4,Brevard,13.86m,Trojan Opener,"Mar 17, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
2,"Kaufusi, Inoke",SO-2,Southern Virginia,12.59m,2023 Colonial Relays,"Mar 30, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
3,"Oldham, Cole",SO-2,Southern Virginia,12.46m,Washington & Lee Carnival,"Mar 17, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
4,"Westbrook, Noah",FR-1,Brevard,11.85m,Montreat College Open,"Mar 24, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
5,"Wiggins, Nicholas",JR-3,Methodist,11.54m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
6,"Barnes, Desmond",SO-2,North Carolina Wesleyan,11.43m,South Florida Invitational,"Apr 7, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
7,"Covington, Gabriel",SR-4,Brevard,11.31m,Electric City Invitational,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
8,"Hazley, Shomare",FR-1,Methodist,11.00m,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
9,"Davidson, Curt (CJ)",FR-1,Southern Virginia,10.98m,Washington & Lee Carnival,"Mar 17, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
10,"Steele, Jonathon",SO-2,Methodist,10.94m,The Trojan Relays,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
11,"Africa, Matthew",SO-2,Southern Virginia,10.70m,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
12,"Reyes, William",FR-1,Mary Baldwin,10.69m,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
13,"Lionberger, Derek",FR-1,Southern Virginia,10.64m,WildCat Track Festival,"Apr 8, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
14,"Smith, Ernest",JR-3,Brevard,10.59m,Electric City Invitational,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
15,"Ramirez, Jonathan",SO-2,Mary Baldwin,10.33m,Battleground Relays,"Apr 1, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
16,"Tarte, Henry",FR-1,Brevard,10.13m,Electric City Invitational,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
17,"Jones, Brandon",FR-1,Mary Baldwin,9.72m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
18,"Myers, Vincent",FR-1,Methodist,9.14m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
19,"Marsh, Brennen",SO-2,Brevard,9.11m,Newberry - Hub City Invitational,"Apr 7, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
20,"Simmons, Jarelle",SR-4,North Carolina Wesleyan,8.94m,The Trojan Relays,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
21,"West, Da'Moun",FR-1,William Peace,8.60m,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
22,"Akogo, Komla",SO-2,Methodist,8.00m,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
23,"Hayes, Isaiah",FR-1,Pfeiffer,7.99m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
24,"Shultz, David",FR-1,Mary Baldwin,7.34m,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,Shot Put,USA South Outdoor Performance List,Men
1,"Van Norden, Christian",SO-2,North Carolina Wesleyan,11.51m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
2,"Barnes, Myla",SR-4,William Peace,11.26m,The Trojan Relays,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
3,"Smith, Majesty",JR-3,William Peace,11.09m,The Trojan Relays,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
4,"Musser, Isabell",FR-1,Brevard,10.73m,Montreat College Open,"Mar 24, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
5,"Richardson, Kayla",JR-3,Mary Baldwin,10.55m,Virginia Beach Spring Break Invitational,"Mar 17, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
6,"Thomas, Aaliyah",SR-4,Pfeiffer,10.52m,Adidas Winthrop University Invitational,"Mar 24, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
7,"Jones, Elizabeth",SO-2,Pfeiffer,10.15m,Adidas Winthrop University Invitational,"Mar 24, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
8,"Hill-Johnson, Tamia",SO-2,William Peace,10.06m,Webb Davidson Meet,"Mar 17, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
9,"Stancell, Alex",JR-3,Pfeiffer,9.89m,Adidas Winthrop University Invitational,"Mar 24, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
10,"Pukas, Grace",SR-4,Brevard,9.83m,Newberry - Hub City Invitational,"Apr 7, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
11,"Lau, Ainsley",FR-1,Southern Virginia,9.65m,WildCat Track Festival,"Apr 8, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
12,"McGaughnea, Rebecca",FR-1,Methodist,9.24m,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
12,"Stone-Awong, Ashlyn",FR-1,Southern Virginia,9.24m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
14,"Dillaway, Johannah",JR-3,Mary Baldwin,9.00m,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
15,"Ray, Danika",SO-2,Meredith,8.85m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
16,"Williams, Hannah",JR-3,Methodist,8.31m,The Trojan Relays,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
17,"Kusikumala, Miradi",SO-2,William Peace,7.69m,The Trojan Relays,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
17,"Shumate-Sutphin, Emma",SO-2,Pfeiffer,7.69m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
19,"Alexander, Daijah Lynn",JR-3,Pfeiffer,7.65m,Adidas Winthrop University Invitational,"Mar 24, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
20,"Hawkins, Nyasia",SO-2,Mary Baldwin,7.48m,Battleground Relays,"Apr 1, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
21,"Black, Abby",SR-4,Meredith,7.08m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
22,"Pritchard, Emma",FR-1,Meredith,7.05m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
23,"Decker, Janie",FR-1,Pfeiffer,7.01m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
24,"Huskey, Kaitlyn",FR-1,Methodist,6.86m,The Trojan Relays,"Apr 14, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
25,"Pecorella, Jordan",SO-2,Methodist,6.85m,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,Shot Put,USA South Outdoor Performance List,Women
1,"Lionberger, Derek",FR-1,Southern Virginia,42.34m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Men
2,"Oldham, Cole",SO-2,Southern Virginia,40.04m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Men
3,"Wiggins, Nicholas",JR-3,Methodist,39.56m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Men
4,"Bass, Jerome",SR-4,Brevard,38.92m,Montreat College Open,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Men
5,"Hazley, Shomare",FR-1,Methodist,36.01m,The Trojan Relays,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Men
6,"Tarte, Henry",FR-1,Brevard,35.12m,Montreat College Open,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Men
7,"Kaufusi, Inoke",SO-2,Southern Virginia,34.83m,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Men
8,"Barnes, Desmond",SO-2,North Carolina Wesleyan,34.56m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Men
9,"Covington, Gabriel",SR-4,Brevard,34.52m,Montreat College Open,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Men
10,"Davidson, Curt (CJ)",FR-1,Southern Virginia,33.78m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Men
11,"Africa, Matthew",SO-2,Southern Virginia,33.09m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Men
12,"Jones, Brandon",FR-1,Mary Baldwin,30.61m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Men
13,"Reyes, William",FR-1,Mary Baldwin,30.15m,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Men
14,"Arnold, Parker",SO-2,Southern Virginia,29.96m,WildCat Track Festival,"Apr 8, 2023",NaN,Discus,USA South Outdoor Performance List,Men
15,"West, Da'Moun",FR-1,William Peace,28.22m,The Trojan Relays,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Men
16,"Strickland, Alex",FR-1,Methodist,27.10m,The Trojan Relays,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Men
17,"Ramirez, Jonathan",SO-2,Mary Baldwin,26.86m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Men
18,"Westbrook, Noah",FR-1,Brevard,26.37m,Electric City Invitational,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Men
19,"Steele, Jonathon",SO-2,Methodist,26.35m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Men
20,"Simmons, Jarelle",SR-4,North Carolina Wesleyan,26.25m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Men
21,"Myers, Vincent",FR-1,Methodist,25.86m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Men
22,"Shultz, David",FR-1,Mary Baldwin,24.62m,Battleground Relays,"Apr 1, 2023",NaN,Discus,USA South Outdoor Performance List,Men
23,"Hayes, Isaiah",FR-1,Pfeiffer,21.37m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Men
24,"Akogo, Komla",SO-2,Methodist,20.68m,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,Discus,USA South Outdoor Performance List,Men
25,"Williams, Joseph",SO-2,William Peace,18.56m,Myrtle Beach Collegiate Challenge,"Mar 10, 2023",NaN,Discus,USA South Outdoor Performance List,Men
1,"Barnes, Myla",SR-4,William Peace,35.41m,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,Discus,USA South Outdoor Performance List,Women
2,"Thomas, Aaliyah",SR-4,Pfeiffer,33.43m,Adidas Winthrop University Invitational,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Women
3,"McGaughnea, Rebecca",FR-1,Methodist,31.26m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Women
4,"Musser, Isabell",FR-1,Brevard,31.16m,Electric City Invitational,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Women
5,"Ray, Danika",SO-2,Meredith,29.34m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Women
6,"Shumate-Sutphin, Emma",SO-2,Pfeiffer,28.80m,Adidas Winthrop University Invitational,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Women
7,"Smith, Majesty",JR-3,William Peace,28.29m,The Trojan Relays,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Women
8,"Van Norden, Christian",SO-2,North Carolina Wesleyan,27.46m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Women
9,"Stone-Awong, Ashlyn",FR-1,Southern Virginia,27.00m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Women
10,"Willis, Alea",FR-1,Southern Virginia,25.13m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Women
11,"Jones, Elizabeth",SO-2,Pfeiffer,24.73m,Adidas Winthrop University Invitational,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Women
12,"Hill-Johnson, Tamia",SO-2,William Peace,24.64m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Women
13,"Pritchard, Emma",FR-1,Meredith,24.02m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Women
14,"Valencia-Aldana , Aurora",JR-3,Mary Baldwin,23.75m,Virginia Beach Spring Break Invitational,"Mar 17, 2023",NaN,Discus,USA South Outdoor Performance List,Women
15,"Pukas, Grace",SR-4,Brevard,23.61m,Trojan Opener,"Mar 17, 2023",NaN,Discus,USA South Outdoor Performance List,Women
16,"Williams, Hannah",JR-3,Methodist,23.16m,6th Annual adidas Trojan Challenge,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Women
17,"Decker, Janie",FR-1,Pfeiffer,23.12m,Adidas Winthrop University Invitational,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Women
18,"Dillaway, Johannah",JR-3,Mary Baldwin,22.67m,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Women
19,"Stancell, Alex",JR-3,Pfeiffer,21.27m,Adidas Winthrop University Invitational,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Women
20,"Pecorella, Jordan",SO-2,Methodist,18.14m,Alan Connie Shamrock Invitational,"Mar 16, 2023",NaN,Discus,USA South Outdoor Performance List,Women
21,"Richardson, Kayla",JR-3,Mary Baldwin,18.01m,Dr. Jack M. Toms Alumni Invitational,"Mar 24, 2023",NaN,Discus,USA South Outdoor Performance List,Women
22,"Kusikumala, Miradi",SO-2,William Peace,15.16m,UNCW Seahawk Invitational,"Mar 3, 2023",NaN,Discus,USA South Outdoor Performance List,Women
23,"Alexander, Daijah Lynn",JR-3,Pfeiffer,15.14m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Women
24,"Tejada, Christina",FR-1,Southern Virginia,12.38m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Discus,USA South Outdoor Performance List,Women
1,"Lionberger, Derek",FR-1,Southern Virginia,41.26m,2023 Colonial Relays,"Mar 30, 2023",NaN,Hammer,USA South Outdoor Performance List,Men
2,"Davidson, Curt (CJ)",FR-1,Southern Virginia,39.36m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Hammer,USA South Outdoor Performance List,Men
3,"Oldham, Cole",SO-2,Southern Virginia,37.49m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Hammer,USA South Outdoor Performance List,Men
4,"Kaufusi, Inoke",SO-2,Southern Virginia,37.03m,Dennis Craddock Coaches Classic,"Apr 14, 2023",NaN,Hammer,USA South Outdoor Performance List,Men
